Id,FkProfileId,Name,BusinessSector,TotalAsset,PercentageOwn,IdField 
217692,551,PT Cita Selera Makmur,Restoran,126.572,99.0 %,1051
217693,551,PT Indo Selera Bersama,Restoran,7.694,51.0 %,1051
217700,170,,,0,0.0 %,178
217703,171,PT Pradja Pharin,Manufaktur produk farmasi,227.741.471,100.0 %,179
217701,171,PT Kenrose Indonesia,Manufaktur produk farmasi,1.173.427,99.94 %,179
217702,171,PT Pabrik Obat Dupa,Manufaktur produk farmasi,0,100.0 %,179
217704,171,PT Untuk Anda,"Melalui PT Prafa,penjualan eceran  produk famasi",0,100.0 %,179
217705,552,PT Sinergi Laksana Bara Mas,"Perdagangan, Pertambangan, Pembangunan, Perindustrian, Pengangkutan dan Percetakan",219.865.161,99.98999786 %,1001
217708,172,PT GRAHA MULTI UTAMA,Hotel,213.116.608.468,99.95999908 %,180
217709,172,PT NUSA DUA INDONESIA,Konvensi dan Eksibisi,456.670.663.870,99.98999786 %,180
217706,172,PT DYAMALL GRAHA UTAMA,Penunjang Acara,128.985.272.956,99.98999786 %,180
217707,172,PT DYANDRA PROMOSINDO,Penyelenggara Acara/Event Organizer,281.834.224.488,99.55999756 %,180
217714,1631,,,0,0.0 %,1090
217716,173,PT Griya Pusaka Propertindo,"Menjalankan Usaha di bidang pembangunan,perdagangan dan jasa dibidang properti",100.339.418.118,99.90000153 %,182
217715,173,PT Elang Cakrawala Inti,"Menjalankan usaha di bidang perdagangan besar berdasarkan kontrak, konsultan manajemen dan lain-lain.",2.001.770.250,99.0 %,182
217717,173,PT Kirana Cipta Propertindo,"Menjalankan usaha di bidang pembangunan, perdagangan dan jasa di bidang properti",272.072.835.415,99.52999878 %,182
217719,642,PT Net Soft,"Perdagangan, informasi dan komunikasi serta jasa",4.707,99.51999664 %,1178
217718,642,PT Ekagrata Data Gemilang,Jasa penyedia hosting,680.525,99.83000183 %,1178
217720,642,PT Wiratapura Indo Parahyangan,Jasa konsultasi piranti keras dan lunak komputer,8.084,60.0 %,1178
217721,174,PT Ekadharma Mitra Niaga (d/h PT Dunia Cartridge),Perdagangan,2.664.744.751,99.0 %,183
217722,174,Visko Industries Sdn Bhd,Industri dan Perdagangan,207.772.607.242,77.94999695 %,183
217723,707,PT Elite Teknologi Akademi,"Pelatihan untuk
ilmu teknologi
Cloud",100.000.000,90.0 %,1287
217724,685,PT Global Eka Marine Samarinda,Jasa pelayaran,436.070,95.0 %,1265
217725,685,PT Global Eka Marine Samarinda,Jasa pelayaran,436.070,95.0 %,1265
217729,175,PT Elnusa Oilfield Services,Jasa perdagangan dan perindustrian,38.978,99.98999786 %,184
217730,175,PT Elnusa Patra Ritel,SPBU Migas,0,0.0 %,184
217731,175,PT Elnusa Petrofin,"SPBU, Depo, transportasi dan perdagangan BBM dan bahan kimia",2.335.503,99.98999786 %,184
217732,175,PT Elnusa Trans Samudera,Jasa penyewaan kapal laut dan agen perkapalan perusahaan pelayaran,526.102,99.98999786 %,184
217734,175,PT Sigma Cipta Utama,"Manajemen Data, Tekhnologi Informasi dan telekomunikasi",238.330,99.98999786 %,184
217733,175,PT Patra Nusa Data,Jasa Perolehan dan pengelolaan data eksplorasi dan produksi migas,145.555,99.5 %,184
217726,175,KSO Elnusa - Raga,Jasa pemeliharaan mekanik,55.069,100.0 %,184
217727,175,PT Elnusa Fabrikasi Konstruksi,"Jasa penguliran, perdagangan dan pabrikasi pipa",236.327,99.97000122 %,184
217728,175,PT Elnusa Geosains Indonesia,Jasa perdagangan dan pembangunan,11.874,99.98999786 %,184
217737,176,Limitless World International Services-6 Ltd,Perusahaan Investasi,731.318.355.000,100.0 %,185
217738,176,Provicies karya Mandiri,"Pengelola gedung, apartemen dan perumahan",125.000.000,96.0 %,185
217739,176,PT Bahana Sukmasejahtera,Perumahan dan real estat,827.341.910.987,99.95999908 %,185
217740,176,PT Bakrie Nirwana Realty,Perumahan dan real estat,232.719.773.365,99.98999786 %,185
217741,176,PT Bakrie Pangripta Loka,"Perdagangan, pembangunan dan jasa",120.587.086.772,74.0 %,185
217742,176,PT Bakrie Pesona Rasuna,"Pengelola Pasar Festival, Klub Rasuna, Gelanggang Mahasiswa Soemantri Brojonegoro",107.234.967.481,98.80000305 %,185
217743,176,PT Bakrie Swasakti Utama,"Real Estat,properti,apartemen,perhotelan dan perkantoran",6.042.240.251.166,69.62999725 %,185
217735,176,BLD Asia Pte. Ltd,Investasi dan pendanaan,116.439.806,100.0 %,185
217736,176,BLD Investment Pte. Ltd,Investasi dan pendanaan,235.266.349.003,100.0 %,185
217752,176,PT Krakatau Lampung Tourism Development,Pembangunan kawasan wisata Krakatoa Nirwana Resort,1.029.681.165.384,99.87999725 %,185
217753,176,PT Maju Makmur Sejahtera,Perumahan dan real estate,49.600.706.760,99.0 %,185
217754,176,PT Megah Djati Karya,Perumahan dan real estate,3.418.440.670,99.0 %,185
217755,176,PT Mitra Langgeng Sejahtera,Perumahan dan real estate,6.254.975.092,99.0 %,185
217756,176,PT Mutiara Masyhur Sejahtera,Perumahan dan real estate,1.074.861.506.551,99.20999908 %,185
217757,176,PT Nugraha Adhikarsa Pratama,Perumahan dan real estate,100.965.287.795,99.0 %,185
217758,176,PT Prima Bisnis Utama,"Pembangunan, perdagangan dan jasa",338.110.425.350,99.80999756 %,185
217759,176,PT Provices Indonesia,"Pengelola gedung, apartemen dan perumahan",340.467.906.889,99.98999786 %,185
217760,176,PT Provices Lintas Mandiri,"Pengelola gedung, apartemen dan perumahan",2.002.289.777,99.94999695 %,185
217761,176,PT Provices Prima Mandiri,"Pengelola gedung, apartemen dan perumahan",1.354.901.790,99.93000031 %,185
217762,176,PT Provices Total Mandiri,"Pengelola gedung, apartemen dan perumahan",1.499.000.000,99.93000031 %,185
217763,176,PT Rasuna Residence Development,Pengelola Hotel Aston Residence,57.115.916.585,98.90000153 %,185
217764,176,PT Superwish Perkasa,Pembangunan dan real estat,1.511.403.359.166,69.98999786 %,185
217765,176,PT Surya Global Nusantara,"Pembangunan, perdagangan dan jasa",895.340.240.308,99.83000183 %,185
217744,176,PT Bumi Daya Makmur,"Perdagangan, pembangunan dan jasa",852.839.459.939,69.98999786 %,185
217745,176,PT Bumi Sentra Investama,"Perdagangan, pembangunan dan jasa",2.911.436.143,99.98999786 %,185
217746,176,PT Citrasaudara Abadi,Perumahan,402.356.148.937,99.98999786 %,185
217747,176,PT Graha Andrasentra Propertindo,"Real Estat, properti, perumahan dan perhotelan",3.350.044.843.146,48.56999969 %,185
217748,176,PT Graha Multi Insani,Pembangunan dan real estat,435.410.430.660,98.90000153 %,185
217749,176,PT Inti Permata Sejati,Perumahan dan real estate,115.467.384.764,99.0 %,185
217750,176,PT Jasa Boga Raya,"Perdagangan, jasa penyediaan makanan dan minuman",8.939.977.957,85.0 %,185
217751,176,PT Jungleland Asia,Pengelola kawasan rekreasi dan wisata,916.995.209.089,99.98999786 %,185
217770,177,PT Titan Property,Apartemen,125.748.721.325,99.98999786 %,186
217769,177,PT Tirta Persada Developments,Pembangunan perumahan,702.681.634.563,99.75 %,186
217766,177,PT Graha Mentari Persada,Pembangunan perumahan,102.716.643.284,99.0 %,186
217767,177,PT Mega Limo Estate,Pembangunan perumahan,147.283.266.625,99.80000305 %,186
217768,177,PT Mega Pasanggrahan Indah,Pembangunan perumahan dan apartemen serta pusat perbelanjaan,1.254.076.945.839,99.37999725 %,186
217775,178,PT Elang Graha Propertindo,Perdagangan,22.803.135,100.0 %,187
217776,178,PT Elang Karya Persada,Perdagangan dan Jasa,2.077.508,99.98999786 %,187
217777,178,PT Elang Media Visitama,Perdagangan,44.654.883,99.98999786 %,187
217778,178,PT Elang Medika Corpora,Perdagangan dan jasa,1.138.930.937,100.0 %,187
217779,178,PT Elang Persada Teknologi,Perdagangan dan Jasa,55.050.715,99.98999786 %,187
217780,178,PT Elang Pesona Triloka,Perdagangan dan Jasa,446.550,99.95999908 %,187
217781,178,PT Elang Prima Retailindo,Perdagangan dan jasa teknologi,18.814.072,100.0 %,187
217782,178,PT Global Kencana Propertindo,Perdagangan dan jasa,122.267.553,99.98999786 %,187
217783,178,PT Global Kriya Propertindo,Perdagangan dan jasa,71.008.395,99.98999786 %,187
217784,178,PT Indopay Merchant Services,Perdagangan dan jasa,11.863.421,100.0 %,187
217785,178,PT Indosurya Menara Bersama,Jasa penyediaan sewa tower,145.965.257,60.0 %,187
217786,178,PT Kreatif Media Karya,Media Online,1.381.137.639,99.98999786 %,187
217787,178,PT Omni Intivision,Penyiaran televisi,94.127.883,99.98999786 %,187
217788,178,PT Sakalaguna Semesta,Perdagangan dan jasa telekomunikasi,202.508.445,80.0 %,187
217789,178,PT Sarana Meditama Metropolitan Tbk,Jasa Kesehatan,3.130.669.039,72.19000244 %,187
217791,178,PT Tangara Mitrakom,Jasa telekomunikasi,325.079.512,92.0 %,187
217790,178,PT Surya Citra Media Tbk.,Penyiaran televisi,6.859.864.628,71.33000183 %,187
217771,178,PT Abhimata Citra Abadi,Perdagangan dan jasa telekomunikasi,549.327.756,99.98999786 %,187
217772,178,PT Astika Gerbang Timur,Perdagangan dan jasa telekomunikasi,227.366,99.90000153 %,187
217773,178,PT Bitnet Komunikasindo,Jasa teknologi informasi,1.853.159,99.98999786 %,187
217774,178,PT Elang Cakra Arena,Jasa Impresariat,108.500.571,99.98999786 %,187
217796,179,EMP Energi Pte Ltd,Investasi,100,100.0 %,188
217797,179,EMP Energy Ltd,Investasi,140.122.098,100.0 %,188
217798,179,EMP Energy Offshore Ltd,Investasi,130.312.664,100.0 %,188
217799,179,EMP Exploration (Kangean) Ltd.,Eksplorasi dan Produksi Minyak dan Gas Bumi,222.367.382,50.0 %,188
217800,179,EMP Gebang Limited,Eksplorasi dan Produksi Minyak dan Gas Bumi,29.693.622,100.0 %,188
217792,179,Allgold (88) Ltd,Investasi,0,100.0 %,188
217793,179,"Buzi Hydrocarbons Pte., Ltd",Eksplorasi dan Produksi Minyak dan Gas Bumi,16.129.769,100.0 %,188
217794,179,EMP (Korinci Baru) Limited,Eksplorasi dan Produksi Minyak dan Gas Bumi,10.312.610,100.0 %,188
217795,179,EMP Bentu Limited,Eksplorasi dan Produksi Minyak dan Gas Bumi,253.999.970,100.0 %,188
217804,179,EMP Malacca Strait S.A.,Eksplorasi dan Produksi Minyak dan Gas Bumi,750.379.633,100.0 %,188
217805,179,EMP ONWJ Ltd.,Eksplorasi dan Produksi Minyak dan Gas Bumi,432.483.182,100.0 %,188
217806,179,EMP Tonga,Eksplorasi dan Produksi Minyak dan Gas Bumi,33.319.284,99.0 %,188
217807,179,Energi Mega Pratama Inc.,Eksplorasi dan Produksi Minyak dan Gas Bumi,538.824.260,50.0 %,188
217808,179,Energy Mega Persada Pte Ltd.,Investasi,10,100.0 %,188
217809,179,Enviroco Company Limited,Investasi,68.787.832,100.0 %,188
217810,179,Freemont Capital Group Limited,Investasi,0,100.0 %,188
217811,179,Goldhill Investments Ltd,Investasi,4.253,100.0 %,188
217812,179,Kangean Energy Indonesia Ltd.,Eksplorasi dan Produksi Minyak dan Gas Bumi,360.777.517,50.0 %,188
217813,179,PT Artha Widya Persada,Eksplorasi dan Produksi Minyak dan Gas Bumi,72.218,70.0 %,188
217814,179,PT EMP Energi Indonesia,Eksplorasi dan Produksi Minyak dan Gas Bumi,182.996.562,99.98999786 %,188
217815,179,PT EMP Gelam,Eksplorasi dan Produksi Minyak dan Gas Bumi,7.768.517,99.98999786 %,188
217816,179,PT EMP Semberah,Eksplorasi dan Produksi Minyak dan Gas Bumi,9.918.085,99.98999786 %,188
217817,179,PT Imbang Tata Alam,Eksplorasi dan Produksi Minyak dan Gas Bumi,60.506.833,99.98999786 %,188
217818,179,PT Kencana Surya Perkasa,Eksplorasi dan Produksi Minyak dan Gas Bumi,8.134.854,100.0 %,188
217819,179,PT Tunas Harapan Perkasa,Eksplorasi dan Produksi Minyak dan Gas Bumi,309.793.380,99.98999786 %,188
217820,179,PT Visi Multi Artha,Eksplorasi dan Produksi Minyak dan Gas Bumi,7.784.189,70.0 %,188
217821,179,RHI Corporation,Eksplorasi dan Produksi Minyak dan Gas Bumi,750.346.056,100.0 %,188
217822,179,Roset International Holdings Ltd,Investasi,0,100.0 %,188
217823,179,"Tansar Gas Pte., Ltd.",Investasi,8,70.0 %,188
217801,179,EMP Holding Singapore Pte Ltd,Investasi,57.151.659,100.0 %,188
217802,179,EMP International (BVI) Ltd.,Eksplorasi dan Produksi Minyak dan Gas Bumi,253.205.124,51.0 %,188
217803,179,EMP International Holdings Pte Ltd,Investasi,0,100.0 %,188
217825,1632,PT Envy Unity Indonesia,Perdagangan besar dan eceran serta informasi dan komunikasi,10.000.000.000,99.0 %,1088
217824,1632,PT Envy Kapital Internasional,Jasa dan perdagangan,99.718.000,99.0 %,1088
217826,1632,PT Ritel Global Solusi,Jasa dan Perdagangan,4.929.331.330,70.0 %,1088
217827,1633,PT Mutiara Laut Abadi,Produksi kepiting kalengan,137.565.113.499,99.0 %,1165
217828,1634,Epac Flexibles Asia Pte. Ltd,Investasi,4.420.649.318,70.0 %,1149
217829,1634,PT Epac Flexibles Indonesia,Industri Pengolahan,111.445.985,51.0 %,1149
217834,180,PT Global Karsa Medika (GKM),"Perdagangan besar farmasi, alat kesehatan, makanan dan minuman",3.293,100.0 %,189
217835,180,PT Medika Renal CItraprima (MRC),"Klinik cuci darah, perdagangan barang untuk terapi cuci darah",32.778,100.0 %,189
217836,180,PT Milennia Dharma Insani (MDI),Klinik pelayanan kesehatan,16.323,100.0 %,189
217838,180,PT Tri Sapta Jaya (TSJ),Distribusi produk obat-obatan dan peralatan kesehatan,574.092,99.98999786 %,189
217837,180,PT Renalmed Tiara Utama (RTU),Perdagangan barang habis pakai untuk terapi cuci darah,144.413,98.75 %,189
217830,180,PT Emos Global Digital (EGD),Perdagangan dan usaha jasa informasi melalui portal web dan/atau platform digital,34.096,55.0 %,189
217831,180,PT Enseval Medika Prima (EMP),Perdagangan peralatan dan perlengkapan kesehatan dan laboratorium,797.396,100.0 %,189
217832,180,PT Forsta Kalmedic Global (FKG),"Industri peralatan kedokteran, kedokteran gigi, perlengkapan lainnya dan jasa kalibrasi",28.189,100.0 %,189
217833,180,PT Global Chemindo Megatrading (GCM),Penjualan bahan baku obat-obatan,898.102,100.0 %,189
217843,181,PT Azec Indonesia Management Services,Sistem Informasi,40.713.492,99.98999786 %,190
217844,181,PT Data Tekno Indotama,Jasa,33.244.208,99.98999786 %,190
217845,181,PT Era Boga Nusantara,Retailer,16.326.896,99.98999786 %,190
217846,181,PT Era Prima Nusantara,Distributor,77.963.537,99.98999786 %,190
217847,181,PT Era Sukses Abadi,Properti,277.686.728,99.98999786 %,190
217848,181,PT Erafone Artha Retailindo,Retailer,3.825.399.847,99.45999908 %,190
217849,181,PT Indonesia Orisinil Teknologi,Retailer,1.101.755,99.98999786 %,190
217850,181,PT Mandiri Sinergi Niaga,Retailer,145.653.338,99.98999786 %,190
217851,181,PT Mitra International Indonesia,Retailer,354.700.953,99.98999786 %,190
217852,181,PT Nusa Gemilang Abadi,Distributor,156.670.627,99.98999786 %,190
217854,181,PT Teletama Artha Mandiri,Distributor,2.644.630.238,99.98999786 %,190
217853,181,PT Sinar Eka Selaras,Distributor,428.798.272,99.98999786 %,190
217839,181,Era International Network Pte. Ltd.,Retailer,147.491.497,95.0 %,190
217840,181,Era International Network Sdn. Bhd.,Retailer,331.740.388,49.0 %,190
217841,181,Erajaya Holding Pte. Ltd.,Importir & Eksportir,157.598.950,100.0 %,190
217842,181,Erajaya Swasembada Pte. Ltd.,Distributor,135.707.898,100.0 %,190
217856,182,PT. Eratex Garment,Industri Pembuatan Pakaian Jadi Terpadu dari Tekstil,79.011,99.0 %,191
217855,182,PT. Eratex (Hongkong) Ltd,Perdagangan Umum,3.862.402,100.0 %,191
217857,1635,,,0,0.0 %,1110
217859,183,PT. PANCA AMARA UTAMA,PENGOPERASIAN PABRIK AMONIA,1.251.999.820,60.0 %,192
217858,183,PT. OGSPIRAS BASYA PRATAMA,PENJUALAN GAS MENTAH MELALUI PIPA,135,99.98999786 %,192
217860,183,PT. SEPCHEM,JASA KONSULTASI BISNIS DAN MANAJEMEN,143.330.388,99.98999786 %,192
217861,1636,,,0,0.0 %,1136
217863,184,PT Primarajuli Sukses,Produsen benang,60.830.082,99.98999786 %,193
217862,184,PT Indoyongtex Jaya,Produsen benang,4.644.113,99.95999908 %,193
217866,185,PT Malindo Persada Khatulistiwa,Perkebunan Sawit,431.951.737.711,99.98999786 %,194
217864,185,PT Anugerahinti Gemanusa,Industri Biodiesel,950.450.148.664,99.58999634 %,194
217865,185,PT Maiska Bhumi Semesta,Perkebunan Sawit,309.929.577.287,99.98999786 %,194
217867,186,,,0,0.0 %,195
217868,186,PT Hipernet Indodata,Managed Service Provider dan Jasa Teknologi Informasi,143,51.0 %,195
217870,1638,PT Borneo Bhakti Sejahtera,"Perkebunan dan														
pengolahan																		
kelapa sawit",1.070.339.867.009,13.72000027 %,1172
217871,1638,PT Bulungan Hijau Perkasa,"Perkebunan dan														
pengolahan																		
kelapa sawit",902.643.343.324,11.56999969 %,1172
217872,1638,PT Karangjuang Hijaulestari,"Perkebunan dan														
pengolahan																		
kelapa sawit",1.559.661.944.114,19.98999977 %,1172
217873,1638,PT Ketapang Hijau Lestari,"Perkebunan														
kelapa sawit",690.226.636.783,8.850000381 %,1172
217874,1638,PT Marsam Citra Adiperkasa,"Perkebunan														
kelapa sawit",1.163.244.087.018,14.90999985 %,1172
217875,1638,PT Riau Agung Karya Abadi,"Perkebunan														
kelapa sawit",223.555.407.899,2.869999886 %,1172
217877,1638,PT Tirta Madu Sawit Jaya,"Perkebunan dan														
pengolahan																		
kelapa sawit",983.533.229.696,12.60999966 %,1172
217876,1638,PT Setia Agro Utama,"Perkebunan														
kelapa sawit",476.771.407.455,6.110000134 %,1172
217869,1638,PT Bhumi Simanggaris Indah,"Perkebunan dan														
pengolahan																		
kelapa sawit",818.194.633.891,10.48999977 %,1172
217878,187,,,0,0.0 %,196
217879,188,PT DAYASA ARIA PRIMA,Perindustrian,2.564.875,99.90000153 %,197
217880,553,PT Jakarta Film Studio,"Jasa Persewaan Gedung dan/atau Property, Bidang Jasa Persewaan Mesin dan Peralatan Film, Bidang Perdagangan Film",220.693,99.98999786 %,1037
217881,553,PT Paw Pic Studio Indonesia,Produksi Film dan Video,5.315,60.0 %,1037
217885,555,PT Alfara Delta Persada,Pertambangan Batubara,298.059.878.435,99.98999786 %,979
217887,555,PT Properti Nusa Sepinggan,"Perdagangan, jasa dan Konsultasi Manajemen",8.763.333.465,99.98999786 %,979
217886,555,PT Berkat Bara Jaya,Pertambangan Batubara,8.702.527.125,99.98999786 %,979
217883,555,PT Adikara Andalan Persada,"Perdagangan, jasa dan Konsultasi Manajemen",298.074.278.367,99.95999908 %,979
217884,555,PT Alfa Daya Energi,Pembangkit Daya Tenaga Uap,15.073.979.634,99.94000244 %,979
217889,189,PT. Nusa Prima Logistik,Logistik Pergudangan,35.641.434,65.0 %,198
217888,189,PT. FKS Solusi Logistik,Jasa Konsultasi dan Manajemen,63.453.642,99.90000153 %,198
217890,189,PT. Terminal Bangsa Mandiri,Pembangunan dan pengelolaan zona industri,9.419.601,99.0 %,198
217891,1639,PT Bumi Majalengka Permai,"penyedian penginapan (hotel dan transit hotel), jasa pengelolaan hotel",59.787.126.727,99.98999786 %,1078
217892,1639,PT Fitra Amanah Wisata,"jasa perjalanan wisata, penyelenggaraan dan penjualan paket wisata yang dijual, penyediaan layanan pramuwisata",22.308.272,99.95999908 %,1078
217894,190,PT. Multi Bangun Sarana,Pembangunan Real Estate,198.725,99.84999847 %,199
217893,190,PT. Indosuryo Wahyupahala,Pembangunan Real Estate,107.369,99.98999786 %,199
217896,632,PT SAP Beverages Indonesia,Minuman Kemasan,48.735.359.440,83.27999878 %,1066
217895,632,PT Kemang Food Industries,Perdagangan dan Pengolahan Daging,131.890.965.583,86.83999634 %,1066
217899,191,PT FORTUNE PRAMANA RANCANG,JASA KEHUMASAN,19.273.382.907,100.0 %,200
