Id,FkProfileId,Name,HoldingType,Amount,Percentage,IdField 
457373,587,Grace Dewi Riady,Komisaris,845.000.000,8.499,1050
457364,587,Jonathan Tahir,Lebih dari 5%,3.380.000.000,33.995,1050
457365,587,"Dato Sri Prof. Dr. Tahir, M.B.A",Lebih dari 5%,2.112.500.000,21.247,1050
457366,587,Jane Dewi Tahir,Lebih dari 5%,845.000.000,8.499,1050
457367,587,Dewi Victoria Riady,Lebih dari 5%,845.000.000,8.499,1050
457368,587,Grace Dewi Riady,Lebih dari 5%,845.000.000,8.499,1050
457369,587,Wing Harvest Limited,Lebih dari 5%,1.378.575.000,13.865,1050
457370,587,Michael Putra Wijaya,Kurang dari 5%,422.500.000,4.249,1050
457371,587,Masyarakat,Kurang dari 5%,113.925.000,1.147,1050
457372,587,Saham Treasury,Saham Treasury,0,0,1050
457382,744,Saham Treasury,Saham Treasury,0,0,1324
457383,744,Ye Hun Ki,Komisaris,440.000.000,22,1324
457384,744,James Sigit Chandra,Direksi,400.000.000,20,1324
457385,744,Wijaya Candera,Direksi,400.000.000,20,1324
457374,744,Ye Hun Ki ,Lebih dari 5%,440.000.000,22,1324
457375,744,James Sigit Chandra,Lebih dari 5%,400.000.000,20,1324
457376,744,Wijaya Candera,Lebih dari 5%,400.000.000,20,1324
457377,744,PT Bolde Indonesia,Lebih dari 5%,200.000.000,10,1324
457378,744,PT Denka Lintas Indonesia,Kurang dari 5%,80.000.000,4,1324
457379,744,Tjong Tjen Tjhing,Kurang dari 5%,80.000.000,4,1324
457380,744,Masyarakat,Kurang dari 5%,395.814.500,19.79,1324
457381,744,Pemodal Asing,Kurang dari 5%,4.185.500,0.21,1324
457390,348,"Jodi Andrea Suryokusumo BCom, MCorpGov, CA (ICAA)",Direksi,50.000,0.0117,364
457386,348,PT Mustika Ratu Investama,Lebih dari 5%,305.002.000,71.262,364
457387,348,Faadhil Irshad Nasution,Lebih dari 5%,25.680.000,6,364
457388,348,Masyarakat,Kurang dari 5%,97.318.000,22.738,364
457389,348,Saham Treasury,Saham Treasury,0,0,364
457402,349,ALOYSIA DWI ANA NURHANDAYANI,Direksi,0,0,365
457391,349,PT GRAHA SENTOSA PERSADA,Lebih dari 5%,106.281.536,20.53,365
457392,349,AJB BUMIPUTERA 1912,Lebih dari 5%,76.816.535,14.84,365
457393,349,MASYARAKAT,Kurang dari 5%,334.693.610,64.63,365
457394,349,Saham Treasury,Saham Treasury,0,0,365
457395,349,ROBBY LOHO,Komisaris,0,0,365
457396,349,SUTADI,Komisaris,0,0,365
457397,349,SARKORO HANDAJANI,Komisaris,0,0,365
457398,349,YANTO JAYADI WIBISONO,Direksi,0,0,365
457399,349,TRINITA SITUMEANG,Direksi,0,0,365
457400,349,FANRA BUDIMAN ARIEF ,Direksi,0,0,365
457401,349,TAMARA ARISTA SALIM,Direksi,0,0,365
457403,588,PT Media Nusantara Citra Tbk,Lebih dari 5%,8.832.310.796,72.78,1025
457404,588,MNC International Middle East Limited,Lebih dari 5%,1.489.327.800,12.27,1025
457405,588,Masyarakat,Kurang dari 5%,1.813.597.045,14.95,1025
457406,588,Saham Treasury,Saham Treasury,0,0,1025
457407,588,Sufmi Dasco Ahmad,Komisaris,0,0,1025
457408,588,Noersing,Komisaris,0,0,1025
457409,588,Liliana Tanaja,Komisaris,20.400.000,0.17,1025
457410,588,Dini Aryanti Putri,Komisaris,559.300,0,1025
457411,588,Kanti Mirdiati Imansyah,Komisaris,0,0,1025
457412,588,Andry Wisnu Triyudanto,Komisaris,0,0,1025
457413,588,Hary Tanoesoedibjo,Direksi,0,0,1025
457414,588,"Ella Kartika, SE, AK",Direksi,4.550.000,0.04,1025
457415,588,Valencia H. Tanoesoedibjo,Direksi,17.892.000,0.15,1025
457418,588,Titan Hermawan,Direksi,538.200,0,1025
457419,588,Tantan Sumartana,Direksi,0,0,1025
457416,588,Lina Priscilla Tanaya,Direksi,0,0,1025
457417,588,Dewi Tembaga,Direksi,816.600,0.01,1025
457431,350,PRIHATMO KUSHARDONO,Direksi,0,0,366
457420,350,PT MNC Vision Networks Tbk,Lebih dari 5%,9.163.740.798,91.9,366
457421,350,Masyarakat,Kurang dari 5%,808.111.604,8.1,366
457422,350,Saham Treasury,Saham Treasury,0,0,366
457423,350,ADE TJENDRA,Komisaris,0,0,366
457424,350,TITO ABDULLAH,Komisaris,0,0,366
457425,350,AHMAD ROFIQ,Komisaris,0,0,366
457426,350,HARI SUSANTO,Direksi,0,0,366
457427,350,BUDIMAN HARTANU,Direksi,0,0,366
457428,350,VERA TANAMIHARDJA,Direksi,0,0,366
457429,350,RUBY BUDIMAN,Direksi,0,0,366
457430,350,FRANSISCA SETIANINGGAR,Direksi,0,0,366
457441,351,Ir.Sjafril Effendi,Direksi,5.250.000,0.043,367
457432,351,Sukarto Bujung,Lebih dari 5%,893.449.300,7.277,367
457433,351,PT Ciputra Corpora,Lebih dari 5%,4.399.168.890,35.833,367
457434,351,DB SINGAPORE-DCS S/A PANGOLIN INV MAN,Lebih dari 5%,734.772.840,5.985,367
457435,351,DRA Medya Lengkey S.,Lebih dari 5%,2.012.062.505,16.389,367
457436,351,Masyarakat,Kurang dari 5%,4.237.431.050,34.516,367
457437,351,Saham Treasury,Saham Treasury,0,0,367
457438,351,"Candra Ciputra, MBA",Komisaris,29.954.340,0.244,367
457439,351,"Susanto Djaja, SE, MH",Direksi,5.250.000,0.043,367
457440,351,Ir. Agus Honggo Widodo,Direksi,5.250.000,0.043,367
457456,1803,Yusuf Wibisono,Komisaris,112.500,0.0001,1212
457442,1803,Government of Singapore,Lebih dari 5%,4.717.138.300,5.647,1212
457443,1803,"Telkom Indonesia (Persero) Tbk, PT",Lebih dari 5%,60.021.928.043,71.849,1212
457444,1803,PT Maleo Investasi Indonesia,Lebih dari 5%,4.993.349.700,5.977,1212
457445,1803,Masyarakat,Kurang dari 5%,12.921.678.301,15.467,1212
457446,1803,Saham Treasury,Saham Treasury,885.200.000,1.06,1212
457447,1803,Theodorus Ardi Hartoko,Direksi,2.387.000,0.0029,1212
457448,1803,Ian Sigit Kurniawan,Direksi,2.100.000,0.0025,1212
457449,1803,Hastining Bagyo Astuti,Direksi,304.500,0.0004,1212
457450,1803,Agus Winarno,Direksi,157.500,0.0002,1212
457451,1803,Hendra Purnama,Direksi,1.530.000,0.0018,1212
457452,1803,Rico Usthavia Frans,Komisaris,0,0,1212
457453,1803,M. Ridwan Rizqi Ramadhani Nasution,Komisaris,0,0,1212
457454,1803,Herlan Wijanarko,Komisaris,3.994.800,0.0048,1212
457455,1803,Henry Yosodiningrat,Komisaris,0,0,1212
457467,352,Khaerudin,Direksi,0,0,368
457457,352,PT Dwi Daya Capital ,Lebih dari 5%,1.641.109.500,5.154,368
457458,352,PT Dwina Natura,Lebih dari 5%,2.936.841.273,9.223,368
457459,352,Masyarakat ,Lebih dari 5%,17.337.400.002,54.449,368
457460,352,Express Profitable Investment ,Lebih dari 5%,6.720.000.000,21.104,368
457461,352,Roulette Capital Investment,Lebih dari 5%,2.967.658.727,9.32,368
457462,352,Vintage Rarity PTE  LTD,Kurang dari 5%,239.073.350,0.75,368
457463,352,Saham Treasury,Saham Treasury,0,0,368
457464,352,Bambang Seto,Komisaris,0,0,368
457465,352,Ahmad Sultoni Soedradjat,Komisaris,0,0,368
457466,352,Rizal Fadjar Bamahry,Direksi,0,0,368
457477,353,SANTOSO,Direksi,29.190,0.0003,369
457468,353,PT. METROPOLITAN PERSADA INTERNASIONAL,Lebih dari 5%,2.872.301.303,37.52,369
457469,353,PT. CIPUTRA NUSANTARA,Lebih dari 5%,1.148.268.950,15,369
457470,353,Masyarakat,Kurang dari 5%,3.634.556.077,47.48,369
457471,353,Saham Treasury,Saham Treasury,0,0,369
457472,353,IWAN PUTRA BRASALI,Komisaris,156.250.000,2.04,369
457473,353,NANDA WIDYA,Komisaris,81.065.344,1.06,369
457474,353,ANHAR SUDRADJAT,Direksi,6.000.058,0.08,369
457475,353,OLIVIA SURODJO,Direksi,2.993.456,0.04,369
457476,353,WAHYU SULISTIO,Direksi,101.900,0.0013,369
457485,4098,Felix Vincent Ang,Direksi,100.000,0,1242
457478,4098,PT Sumatera Teknindo,Lebih dari 5%,673.458.910,32.56,1242
457479,4098,Jacqueline Sitorus,Lebih dari 5%,437.500.000,21.15,1242
457480,4098,Andy Indigo,Lebih dari 5%,425.000.000,20.54,1242
457481,4098,Masyarakat,Kurang dari 5%,532.568.040,25.75,1242
457482,4098,Saham Treasury,Saham Treasury,0,0,1242
457483,4098,Tjhin Ten Chun,Komisaris,62.440.000,3.02,1242
457484,4098,Clement Zichri Ang,Direksi,3.312.750,0.16,1242
457494,1681,Francis Indarto,Direksi,0,0,1073
457486,1681,PT Anugerah Perkasa Semesta,Lebih dari 5%,713.476.000,34.222,1073
457487,1681,PT Central Energi Pratama,Lebih dari 5%,744.329.000,35.702,1073
457488,1681,Masyarakat,Kurang dari 5%,627.045.829,30.076,1073
457489,1681,Saham Treasury,Saham Treasury,0,0,1073
457490,1681,Wilson,Komisaris,0,0,1073
457491,1681,Billy Ching,Komisaris,0,0,1073
457492,1681,Nawi,Komisaris,0,0,1073
457493,1681,Kahar Anwar,Direksi,0,0,1073
457501,354,Agung Anggono,Direksi,427.000,0.054,928
457495,354,PT Mitra Ditosam Indonesia,Lebih dari 5%,594.000.000,77.14,928
457496,354,Eddy Kartolo,Lebih dari 5%,6.004.200,0.78,928
457497,354,Masyarakat,Kurang dari 5%,169.995.800,22.08,928
457498,354,Saham Treasury,Saham Treasury,0,0,928
457499,354,Eddy Kartolo,Komisaris,6.004.200,0.7,928
457500,354,Kenny Edeli,Direksi,568.100,0.074,928
457511,355,Sukardi,Direksi,0,0,370
457502,355,Bara PTE Ltd,Lebih dari 5%,48.131.932,20.67,370
457503,355,PT. Yakin Wiskon,Lebih dari 5%,80.396.044,34.53,370
457504,355,PT. Perkasa Makmur Amara,Lebih dari 5%,44.674.876,19.19,370
457505,355,PT. Suryasakti Budimarkarti,Lebih dari 5%,15.271.872,6.55,370
457506,355,Masyarakat,Kurang dari 5%,44.373.276,19.06,370
457507,355,Saham Treasury,Saham Treasury,0,0,370
457508,355,Robert Maruli,Komisaris,0,0,370
457509,355,Ramli Yang Lie,Komisaris,0,0,370
457510,355,Rose Merry Maruli,Direksi,0,0,370
457519,589,Iis Syarifudin,Direksi,3.358.012,0.11,995
457512,589,PT Ilthabi Rekatama,Lebih dari 5%,79.722.302,2.73,995
457513,589,PT Batavia Prosperindo International Tbk,Lebih dari 5%,2.561.403.913,87.58,995
457514,589,Masyarakat,Lebih dari 5%,118.526.358,4.05,995
457515,589,0,Kurang dari 5%,0,0,995
457516,589,Saham Treasury,Saham Treasury,0,0,995
457517,589,Vientje Harijanto,Direksi,124.441.296,4.26,995
457518,589,Harjanto,Direksi,37.034.758,1.27,995
457530,356,Kim Hun Sung,Direksi,0,0,371
457520,356,"Low, Tuck Kwong",Lebih dari 5%,312.776.250,14.18,371
457521,356,ST International Corporation,Lebih dari 5%,1.302.479.275,59.03,371
457522,356,Masyarakat,Kurang dari 5%,591.056.975,26.79,371
457523,356,Saham Treasury,Saham Treasury,0,0,371
457524,356,Lee Kang Hyeob,Komisaris,0,0,371
457525,356,Kadarsah Suryadi,Komisaris,0,0,371
457526,356,Myung Chang Yong,Komisaris,0,0,371
457527,356,Jeong Subok,Direksi,0,0,371
457528,356,Kim Hyo Yeol,Direksi,0,0,371
457529,356,Gilbert Markus Nisahpih,Direksi,0,0,371
457538,357,ANDRE SUKENDRA ATMADJA,Direksi,2.117.800,0.01,372
457531,357,UNITA BRANINDO,Lebih dari 5%,7.363.121.900,32.93,372
457532,357,MAYORA DHANA UTAMA,Lebih dari 5%,5.844.349.525,26.14,372
457533,357,JOGI HENDRA ATMADJA,Lebih dari 5%,5.643.777.700,25.24,372
457534,357,Masyarakat (di bawah 5%),Kurang dari 5%,3.507.450.600,15.69,372
457535,357,Saham Treasury,Saham Treasury,0,0,372
457536,357,JOGI HENDRA ATMADJA,Komisaris,5.643.777.700,25.24,372
457537,357,HENDRIK POLISAR,Direksi,253.000,0,372
457544,358,Benny Tjokrosaputro,Direksi,0,0,373
457539,358,PT. ASABRI (Persero),Lebih dari 5%,9.405.765.952,10.848,373
457540,358,Benny Tjokrosaputro,Lebih dari 5%,0,0,373
457541,358,KEJAKSAAN AGUNG,Lebih dari 5%,19.871.116.779,22.919,373
457542,358,Masyarakat dibawah 5 %,Kurang dari 5%,57.426.338.061,66.233,373
457543,358,Saham Treasury,Saham Treasury,0,0,373
457554,359,Kristina Bay Maca,Direksi,0,0,375
457545,359,PT INDAH JAYA INVESTAMA,Lebih dari 5%,5.814.374.802,75.05,375
457546,359,PT PRIMA GRAHA HIBURAN,Lebih dari 5%,1.446.682.954,18.67,375
457547,359,masyarakat,Kurang dari 5%,486.224.193,6.28,375
457548,359,Saham Treasury,Saham Treasury,0,0,375
457549,359,Johnny Pesik,Komisaris,0,0,375
457550,359,Benny Soetrisno,Komisaris,0,0,375
457551,359,Sintong Panjaitan,Komisaris,0,0,375
457552,359,Ivan Pesik,Direksi,0,0,375
457553,359,Pe Maria Indra,Direksi,0,0,375
457570,3196,Sihol Siagian  ,Komisaris,0,0,1236
457560,3196,PT Nanotech Investama Sedaya,Lebih dari 5%,2.550.000.000,59.51,1236
457561,3196,PT Nanotech Riset Investama,Lebih dari 5%,450.000.000,10.5,1236
457562,3196,Masyarakat,Kurang dari 5%,1.285.183.643,29.99,1236
457563,3196,Saham Treasury,Saham Treasury,0,0,1236
457564,3196,Suryandaru,Direksi,55.964.400,1.306,1236
457565,3196,Mochamad Arief Iskandar,Direksi,350.000,0.0082,1236
457566,3196,Kurniawan Eko Saputro Z ,Direksi,0,0,1236
457567,3196,Alfian Noviyanto  ,Direksi,0,0,1236
457568,3196,Nurul Taufiqu Rochman ,Komisaris,450.000,0.0105,1236
457569,3196,Radyum Ikono  ,Komisaris,0,0,1236
457574,590,-,Direksi,0,0,990
457571,590,PT Sinar Cemerlang Jayaraya,Lebih dari 5%,4.700.600.000,42.71,990
457572,590,Masyarakat,Kurang dari 5%,6.304.329.322,57.29,990
457573,590,Saham Treasury,Saham Treasury,0,0,990
457582,1804,Tjiu Lanny Idayani,Komisaris,1.016.000,0.13,1222
457575,1804,PT Modis Cipta Kreasi,Lebih dari 5%,216.080.000,26.76,1222
457576,1804,Piero Mustafa,Lebih dari 5%,341.016.000,42.2,1222
457577,1804,PT Wahana Kreasi Investama,Kurang dari 5%,18.288.000,2.3,1222
457578,1804,Masyarakat,Kurang dari 5%,231.000.000,28.61,1222
457579,1804,Tjiu Lanny Idayani,Kurang dari 5%,1.016.000,0.13,1222
457580,1804,Saham Treasury,Saham Treasury,0,0,1222
457581,1804,Piero Mustafa,Direksi,341.016.000,42.24,1222
457589,634,-,Direksi,0,0,1070
457583,634,PT Sukses Makmur Jayapratama,Lebih dari 5%,853.663.399,10.669,1070
457584,634,NBS Clients,Lebih dari 5%,573.759.342,7.171,1070
457585,634,PT Karunia Berkah Jayasejahtera,Lebih dari 5%,2.150.000.000,26.87,1070
457586,634,PT Wasa Lestari Buana ,Lebih dari 5%,401.919.900,5,1070
457587,634,Masyarakat,Kurang dari 5%,4.021.768.863,50.26,1070
457588,634,Saham Treasury,Saham Treasury,0,0,1070
457599,715,Bambang Setiadji,Direksi,0,0,1295
457600,715,Ahmad Mukti Almansur,Direksi,0,0,1295
457590,715,PT Hassana Investa Utama,Lebih dari 5%,1.040.000.000,40.78,1295
457591,715,PT Asiavesta Investama Jaya,Lebih dari 5%,500.000.000,19.61,1295
457592,715,Achmad Machlus Sadat,Lebih dari 5%,400.000.000,15.69,1295
457593,715,PT Nusa Perkasa Internasional,Kurang dari 5%,100.000.000,3.92,1295
457594,715,Masyarakat,Kurang dari 5%,510.000.000,20,1295
457595,715,Saham Treasury,Saham Treasury,0,0,1295
457596,715,Achmad Machlus Sadat,Komisaris,400.000.000,15.69,1295
457597,715,Drs Kuswiyoto Ak,Komisaris,0,0,1295
457598,715,Lutfiel Hakim,Direksi,0,0,1295
457613,736,Suryadi Sasmita,Komisaris,0,0,1316
457601,736,PT Harita Jayaraya,Lebih dari 5%,54.549.990.000,86.45,1316
457602,736,PT Citra Duta Jaya Makmur,Kurang dari 5%,551.010.000,0.87,1316
457603,736,Masyarakat,Kurang dari 5%,7.997.600.000,12.68,1316
457604,736,Saham Treasury,Saham Treasury,0,0,1316
457605,736,Roy Arman Arfandy,Direksi,0,0,1316
457606,736,Suparsin Darmo Liwan,Direksi,0,0,1316
457607,736,Lim Sian Choo,Direksi,0,0,1316
457608,736,Tonny Hasudungan Gultom,Direksi,0,0,1316
457609,736,Younsel Evand Roos,Direksi,0,0,1316
457610,736,Stevi Thomas Congcresco,Direksi,0,0,1316
457611,736,Donald J. Hermanus,Komisaris,0,0,1316
457612,736,Darjoto Setyawan,Komisaris,0,0,1316
457619,361,Cindy Sunarko,Direksi,1.982.600,0.0843,377
457614,361,PT.Haskojaya Abadi,Lebih dari 5%,2.000.545.200,85.13,377
457615,361,ARIS SUNARKO,Lebih dari 5%,140.901.000,5.996,377
457616,361,Masyarakat,Kurang dari 5%,208.553.800,8.874,377
457617,361,Saham Treasury,Saham Treasury,0,0,377
457618,361,Fredyanto Parlindungan,Direksi,8.063.500,0.3431,377
457624,2593,Saham Treasury,Saham Treasury,0,0,1229
457620,2593,PT Sinergi Lintas Media,Lebih dari 5%,16.751.872.184,71.43,1229
457621,2593,PT Indika Inti Holdiko,Lebih dari 5%,1.803.345.894,7.69,1229
457622,2593,PT Semangat Bambu Runcing,Lebih dari 5%,2.066.326.531,8.81,1229
457623,2593,Masyarakat,Kurang dari 5%,2.831.632.631,12.07,1229
457629,591,Suryandy Jahja,Komisaris,1.000.000,0.15,1035
457625,591,PT M Cash Integrasi Tbk,Lebih dari 5%,338.985.600,50.85,1035
457626,591,PT 1 INTI DOT COM,Lebih dari 5%,65.179.100,9.78,1035
457627,591,Masyarakat,Kurang dari 5%,258.247.600,38.73,1035
457628,591,Saham Treasury,Saham Treasury,4.255.200,0.64,1035
457635,592,Nicholas Santoso,Direksi,1.379.500,0.21,1015
457630,592,PT Indovest Central,Lebih dari 5%,396.102.600,60.83,1015
457631,592,PT Okansa Indonesia,Lebih dari 5%,112.851.000,17.33,1015
457632,592,Masyarakat,Kurang dari 5%,142.196.400,21.84,1015
457633,592,Saham Treasury,Saham Treasury,0,0,1015
457634,592,Freddy Santoso,Komisaris,22.105.000,3.39,1015
457644,1793,Yamin Dharmawan ,Komisaris,0,0,1197
457636,1793,PT Artha Perdana Investama,Lebih dari 5%,3.065.000.000,31.52,1197
457637,1793,PT Pam Metalindo,Lebih dari 5%,4.597.500.000,47.27,1197
457638,1793,Masyarakat,Kurang dari 5%,2.062.847.791,21.21,1197
457639,1793,Saham Treasury,Saham Treasury,0,0,1197
457640,1793,Ruddy Tjanka ,Direksi,0,0,1197
457641,1793,Herman,Direksi,0,0,1197
457642,1793,Roni Permadi Kusumah,Direksi,0,0,1197
457643,1793,David Kristiali,Komisaris,0,0,1197
457656,362,Abdul Haris Suhadak,Direksi,0,0,378
457645,362,PT Krakatau Steel (Persero),Lebih dari 5%,507.096.150,20.1,378
457646,362,"Mitsui & Co, Ltd",Lebih dari 5%,252.335.000,10,378
457647,362,Nippon Steel Corporation ,Lebih dari 5%,883.172.500,35,378
457648,362,Metal One Corporation,Lebih dari 5%,126.167.500,5,378
457649,362,"Nippon Steel Trading Co, Ltd",Lebih dari 5%,126.167.500,5,378
457650,362,PT. ASABRI (PERSERO),Lebih dari 5%,260.152.600,10.3,378
457651,362,Masyarakat,Kurang dari 5%,368.258.750,14.6,378
457652,362,Saham Treasury,Saham Treasury,0,0,378
457653,362,Jetrinaldi ,Direksi,0,0,378
457654,362,Kazumi Okamoto,Direksi,0,0,378
457655,362,Herman Arifin,Direksi,0,0,378
457662,696,Heddy Kandou,Direksi,1.379.400.000,63.95,1276
457663,696,Agatha Nindya,Komisaris,288.000.000,13.35,1276
457664,696,Merry Kandou ,Direksi,57.600.000,2.67,1276
457657,696,Heddy Kandou,Lebih dari 5%,1.379.400.000,63.95,1276
457658,696,Agatha Nindya,Lebih dari 5%,288.000.000,13.35,1276
457659,696,Masyarakat,Kurang dari 5%,432.000.000,20.03,1276
457660,696,Merry Kandou,Kurang dari 5%,57.600.000,2.67,1276
457661,696,Saham Treasury,Saham Treasury,0,0,1276
457672,363,Ferry J Robertus Tandiono,Komisaris,87.144.079,5.33,379
457665,363,"Trimegah Sekuritas Indonesia, Tbk",Lebih dari 5%,196.314.607,12,379
457666,363,PT Trinitan International,Lebih dari 5%,389.971.039,23.85,379
457667,363,PT Indolife Pensiontama,Lebih dari 5%,24.057.589,7.59,379
457668,363,Ferry J. Robertus Tandiono,Lebih dari 5%,7.144.079,5.33,379
457669,363,PT Tritan Adhitama Nugraha,Lebih dari 5%,170.901.807,10.45,379
457670,363,Masyarakat,Kurang dari 5%,666.944.211,40.78,379
457671,363,Saham Treasury,Saham Treasury,0,0,379
457674,364,Public,Kurang dari 5%,5.495.328.124,25,380
457673,364,PT Orion Global Development,Lebih dari 5%,16.703.543.680,75,380
457675,364,Saham Treasury,Saham Treasury,0,0,380
457676,364,-,Direksi,0,0,380
457689,365,ANDRAE KRISHNAWAN W,Direksi,180.000,0,381
457677,365,OCBC Overseas Investments Pte. Ltd.,Lebih dari 5%,19.521.391.224,85.08,381
457678,365,Masyarakat,Kurang dari 5%,3.423.905.748,14.92,381
457679,365,Saham Treasury,Saham Treasury,0,0,381
457680,365,JOHANNES HUSIN,Direksi,180.000,0,381
457681,365,JOSEPH CHAN FOOK ONN,Direksi,180.000,0,381
457682,365,KA JIT,Direksi,72.000,0,381
457683,365,LILI S BUDIANA,Direksi,72.000,0,381
457684,365,PARWATI SURJAUDAJA,Direksi,3.166.420,0.01,381
457685,365,PRAMUKTI SURJAUDAJA,Komisaris,451.942,0,381
457686,365,EMILYA TJAHJADI,Direksi,180.000,0,381
457687,365,HARTATI,Direksi,180.000,0,381
457688,365,MARTIN WIDJAJA,Direksi,180.000,0,381
457699,366,Andrian Meirawan Saputra,Direksi,47.100,0,382
457690,366,OCBC Securities PTE LTD -Client A/C,Lebih dari 5%,516.356.700,9.77,382
457691,366,PT Prima Cakrawala Sentosa,Lebih dari 5%,868.750.000,16.44,382
457692,366,Nomura Securities CO LTD A/C CLIENT,Lebih dari 5%,428.391.000,8.11,382
457693,366,PT Matahari Departement Store Tbk,Lebih dari 5%,728.000.000,13.78,382
457694,366,PT Putera Mulia Indonesia,Lebih dari 5%,1.158.121.621,21.92,382
457695,366,PT Star Pacific Tbk,Lebih dari 5%,621.621.621,11.77,382
457696,366,PT Inti Anugerah Pratama ,Lebih dari 5%,337.332.300,6.38,382
457697,366,Masyarakat,Kurang dari 5%,624.705.533,11.83,382
457698,366,Saham Treasury,Saham Treasury,0,0,382
457709,647,Harry Kurniawan,Komisaris,0,0,1186
457710,647,Gamal Nasir,Komisaris,0,0,1186
457700,647,PT Atmaja Makmur Gemilang,Lebih dari 5%,1.814.722.048,56.01,1186
457701,647,PT Nebula Persada Gemilang,Lebih dari 5%,777.466.592,23.99,1186
457702,647,Masyarakat,Kurang dari 5%,648.047.200,20,1186
457703,647,Saham Treasury,Saham Treasury,0,0,1186
457704,647,Ujang Suparman,Direksi,0,0,1186
457705,647,Prim Galawira Atmaja,Direksi,0,0,1186
457706,647,Edy Kurniawan,Direksi,0,0,1186
457707,647,Idrus,Direksi,0,0,1186
457708,647,Uus Sudianto,Komisaris,0,0,1186
457723,367,Hadiwinarto Christanto,Direksi,61.352.500,2.46,383
457724,367,Eddy Purwana Wikanta,Direksi,61.352.500,2.46,383
457725,367,David Suryadhi,Direksi,46.000.000,1.84,383
457726,367,Johannes Suriadjaja,Komisaris,3.786.900,0.15,383
457711,367,PT Surya Semesta Internusa Tbk,Lebih dari 5%,1.581.372.800,63.35,383
457712,367,PT Saratoga Investama Sedaya Tbk,Lebih dari 5%,173.913.000,6.97,383
