Id,FkProfileId,Name,Role,Independent,IdField
110388,605,Hermanto Tanoko,KOMISARIS UTAMA,Tidak,1032
110389,605,Mohammad Raylan,KOMISARIS,Ya,1032
110390,605,Sanderawati Joesoef,KOMISARIS,Tidak,1032
110391,415,Hendro Martowardojo,PRESIDEN KOMISARIS,Ya,435
110392,415,Silmy Karim,KOMISARIS,Ya,435
110393,415,Eddy Abdurrachman,KOMISARIS,Ya,435
110396,1806,Rokhmad Sunanto,KOMISARIS,Ya,1217
110394,1806,Suriani,KOMISARIS UTAMA,Tidak,1217
110395,1806,F Saud Tamba Tua,KOMISARIS,Ya,1217
110397,1713,Faisal Rachman,KOMISARIS UTAMA,Tidak,1164
110398,1713,Robert Joppy Kardinal,KOMISARIS,Ya,1164
110399,416,Kwan Sioe Moei,KOMISARIS,Tidak,436
110400,416,Wirawan Chondro,KOMISARIS UTAMA,Tidak,436
110401,416,Daud Gozali,KOMISARIS,Ya,436
110402,1714,HANDOJO KOENTORO SETYADI,KOMISARIS UTAMA,Tidak,1144
110403,1714,"BRIAN PRANEDA,SH",KOMISARIS,Ya,1144
110406,417,Jusuf Arbianto Tjondrolukito,KOMISARIS,Ya,437
110404,417,Benny Setiawan Santoso,PRESIDEN KOMISARIS,Tidak,437
110405,417,Jaka Prasetya,KOMISARIS,Tidak,437
110409,669,dr. Yanto Sandy Tjang,KOMISARIS,Ya,1206
110407,669,Jusup Halimi,KOMISARIS UTAMA,Tidak,1206
110408,669,Hungkang Sutedja,KOMISARIS,Tidak,1206
110410,669,Murniadi Chandra,KOMISARIS,Ya,1206
110411,418,AMIRA GANIS,KOMISARIS UTAMA,Tidak,438
110412,418,WINARNO ZAIN,KOMISARIS,Tidak,438
110413,418,MUHAMMAD HAMID,KOMISARIS,Tidak,438
110418,670,Tung Desem Waringin,KOMISARIS,Ya,1207
110414,670,Wahyu Hidayat,KOMISARIS UTAMA,Tidak,1207
110415,670,Febri Diansyah,KOMISARIS,Tidak,1207
110416,670,Kenneth Li,KOMISARIS,Tidak,1207
110417,670,Kurnia Irwansyah,KOMISARIS,Ya,1207
110419,419,Jopie Widjaja,KOMISARIS UTAMA,Tidak,439
110420,419,Rd James Rachmat Subekti ,KOMISARIS,Ya,439
110421,731,Erwin Tan,KOMISARIS UTAMA,Tidak,1311
110422,731,Handry Soesanto,KOMISARIS,Ya,1311
110426,420,Robert Pakpahan,PRESIDEN KOMISARIS,Ya,441
110427,420,Unggung Cahyono,KOMISARIS,Ya,441
110428,420,Heru Kristiyana,KOMISARIS,Ya,441
110429,420,Alexander Tedja,KOMISARIS,Tidak,441
110430,1716,Noegroho Hari Hardono,KOMISARIS UTAMA,Tidak,1139
110431,1716,Sukarno,KOMISARIS,Tidak,1139
110432,1716,Poernomo,KOMISARIS,Ya,1139
110433,606,Nency Christanti,PRESIDEN KOMISARIS,Tidak,1046
110434,606,Gilarsi Wahju Setijono,KOMISARIS,Ya,1046
110435,627,Arief Sugiyo,KOMISARIS UTAMA,Tidak,1056
110436,627,Ibnu Dody Prayitno,KOMISARIS,Ya,1056
110439,1717,Mamay Jamaludin,KOMISARIS,Ya,1141
110437,1717,Mamay Jamaludin,KOMISARIS UTAMA,Tidak,1141
110438,1717,Martha Intan Yaputra,KOMISARIS,Tidak,1141
110440,671,Effendi,KOMISARIS UTAMA,Tidak,1208
110441,671,M. Slamet Brotosiswoyo,KOMISARIS,Ya,1208
110442,671,Dinawati,KOMISARIS,Tidak,1208
110448,422,Elly Soepono,PRESIDEN KOMISARIS,Tidak,443
110449,422,Daisuke Morishita,WAKIL PRESIDEN KOMISARIS,Tidak,443
110450,422,Prof. Dr. Ir. Dewa Nyoman Adnyana,KOMISARIS,Ya,443
110451,422,"Prof. Dr. Irawan Soerodjo, S.H., M.Si.",KOMISARIS,Ya,443
110454,423,Glenn M. Surya Yusuf,KOMISARIS,Ya,444
110455,423,Jay Geoffrey Wacher,KOMISARIS,Tidak,444
110452,423,Suryani Zaini,WAKIL KOMISARIS UTAMA,Ya,444
110453,423,Adi W. Sariaatmadja,KOMISARIS UTAMA,Tidak,444
110456,1718,Xaverius Nursalim,KOMISARIS UTAMA,Tidak,1160
110457,1718,Hendrik Nursalim,KOMISARIS,Tidak,1160
110458,1718,Zulfitry Ramdan,KOMISARIS,Ya,1160
110459,424,Andreas Daugaard Jorgensen,KOMISARIS UTAMA,Tidak,445
110460,424,Erwin Agung,KOMISARIS,Tidak,445
110461,424,Irsan Budianto Darmadji,KOMISARIS,Ya,445
110463,425,Evelyn Magdalena Tjoe ,KOMISARIS,Tidak,446
110464,425,Hartono Gani,KOMISARIS,Ya,446
110462,425,Jonathan Walewangko ,KOMISARIS UTAMA,Tidak,446
110465,426,JOEFLY JOESOEF BAHROENY ,KOMISARIS UTAMA,Ya,447
110466,426,SARAH AZREEN BINTI ABDUL SAMAT,KOMISARIS,Ya,447
110467,426,AMAN BHAKTI PULUNGAN,KOMISARIS,Ya,447
110468,426,"DRS. IMAM FATHORRAHMAN, MM",KOMISARIS,Ya,447
110469,426,ZULKIFLI BIN JAFAR,KOMISARIS,Tidak,447
110470,427,Ahmad Fajarprana,KOMISARIS,Ya,448
110471,427,Adi Haryadi,KOMISARIS,Ya,448
110472,427,Choi Jung Hoon,KOMISARIS,Tidak,448
110473,427,Arief Budiman,PRESIDEN KOMISARIS,Tidak,448
110476,1807,Hernadi Buhron,KOMISARIS,Ya,1227
110474,1807,Sabrina Sutjiawan,KOMISARIS UTAMA,Tidak,1227
110475,1807,Djaja Tonny Intan,KOMISARIS,Tidak,1227
110477,1719,Harun Pandapotan,KOMISARIS UTAMA,Ya,1081
110478,1719,Arwani Pranajaya,KOMISARIS,Tidak,1081
110479,1720,HARRIS MULIAWAN,KOMISARIS UTAMA,Tidak,1155
110480,1720,ERWIN HARDIYANTO TEDJO,KOMISARIS,Ya,1155
110482,428,DR. R.B. Permana Agung Dradjattun,KOMISARIS,Ya,449
110483,428,"Komjen. Pol. (Purn.) Dr. Saud Usman Nasution, SH, MH, MM",KOMISARIS,Ya,449
110481,428,Eka Dharmajanto Kasih,KOMISARIS UTAMA,Tidak,449
110484,429,"M. Nurdin,SE",KOMISARIS,Ya,451
110485,429,Drs.Beny Roelyawan,KOMISARIS,Ya,451
110486,429,"Dr.Dra.Hj. Sarwo Budiwiryanti Sukamdani Hardjoprakoso, CHA",KOMISARIS UTAMA,Tidak,451
110487,429,"Hj. Exacty Budiarsi Sryantoro, MBA",WAKIL KOMISARIS UTAMA,Tidak,451
110488,532,Sutanto,KOMISARIS UTAMA,Tidak,942
110489,532,Djunggu Sitorus,KOMISARIS,Ya,942
110495,3345,Dodi Prawira Amtar,KOMISARIS,Ya,1240
110493,3345,Agung Suryamal,KOMISARIS UTAMA,Tidak,1240
110494,3345,Iwan Setiawan Chandra,KOMISARIS,Tidak,1240
110500,431,Dokter Mohammad Adib Khumaidi,KOMISARIS,Ya,453
110496,431,Jonatha Sofjan Hidajat,KOMISARIS UTAMA,Tidak,453
110497,431,Johan Hidayat,KOMISARIS,Tidak,453
110498,431,Sigit Hartojo Hadi Santoso,KOMISARIS,Tidak,453
110499,431,Lindawati Gani,KOMISARIS,Ya,453
110506,432,Lim Suet Wun,KOMISARIS,Tidak,455
110507,432,Andy Nugroho Purwohardono,KOMISARIS,Tidak,455
110508,432,DR. Kartini Syahrir,KOMISARIS,Ya,455
110509,432,Peter John Chambers,KOMISARIS,Ya,455
110505,432,John Riady,PRESIDEN KOMISARIS,Tidak,455
110510,433,Wiwik Sukarno AR,KOMISARIS UTAMA,Tidak,456
110511,433,Bambang Sutedjo,KOMISARIS,Ya,456
110519,434,Notariza Taher,KOMISARIS,Ya,458
110514,434,Tjhie Tje Fie (Thomas Tjhie),KOMISARIS UTAMA,Tidak,458
110515,434,Axton Salim,KOMISARIS,Tidak,458
110516,434,Taufik Wiraatmadja,KOMISARIS,Tidak,458
110517,434,Hendra Widjaja,KOMISARIS,Tidak,458
110518,434,Timotius,KOMISARIS,Ya,458
110520,1724,Ir. Fredyanto Oetomo,KOMISARIS UTAMA,Tidak,1108
110521,1724,Anist Fahimah,KOMISARIS,Ya,1108
110522,1724,Brian Randing,KOMISARIS,Tidak,1108
110525,435,THEO LEKATOMPESSY,KOMISARIS,Ya,459
110523,435,ANTONIUS JOENOES SUPIT,KOMISARIS UTAMA,Ya,459
110524,435,EDDY TAMBOTO,KOMISARIS,Tidak,459
110526,435,STEPHANIE VERAWATY GONDOKUSUMO,KOMISARIS,Tidak,459
110527,436,FINNA HUANG,PRESIDEN KOMISARIS,Tidak,460
110528,436,HADI CAHYADI,KOMISARIS,Ya,460
110529,436,HARTONO WIJAYA,KOMISARIS,Tidak,460
110530,437,Fanni Susilo,PRESIDEN KOMISARIS,Tidak,461
110531,437,Oei Harry Fong Jaya,KOMISARIS,Tidak,461
110532,437,Bing Hartono Poernomosidi,KOMISARIS,Ya,461
110533,607,Johannes Wargo,KOMISARIS UTAMA,Tidak,1053
110534,607,Irjanto Ongko,KOMISARIS,Ya,1053
110535,438,Erry Sulistio,KOMISARIS UTAMA,Tidak,462
110536,438,Budi Purwanto,KOMISARIS,Tidak,462
110537,438,Ratih D. Item,KOMISARIS,Ya,462
110538,1726,Tjoa King Hoa,KOMISARIS UTAMA,Tidak,1104
110539,1726,Budi Setiyadi,KOMISARIS,Ya,1104
110546,439,"Ardhayadi, SE. MA",KOMISARIS,Ya,463
110540,439,Franky Oesman Widjaja,KOMISARIS UTAMA,Tidak,463
110541,439,Muktar Widjaja,WAKIL KOMISARIS UTAMA,Tidak,463
110542,439,"Rafael Buhay Concepcion, Jr.",WAKIL KOMISARIS UTAMA,Tidak,463
110543,439,Ir. Lukmono Sutarto,KOMISARIS,Tidak,463
110544,439,Prof. DR. Teddy Pawitra,KOMISARIS,Ya,463
110545,439,Prof. DR. Susiyati B. Hirawan,KOMISARIS,Ya,463
110549,440,CHOWADJA SANOVA,KOMISARIS,Ya,464
110547,440,FRANCISCUS M.A SIBARANI,KOMISARIS UTAMA,Tidak,464
110548,440,HADI DARYANTO,KOMISARIS,Tidak,464
110551,441,Herudi Kandau Nugroho,KOMISARIS,Tidak,465
110552,441,Yoshifumi Taura,KOMISARIS,Tidak,465
110550,441,Prijo Sambodo,KOMISARIS UTAMA,Ya,465
110554,442,Wing Indrasmoro,KOMISARIS,Tidak,466
110553,442,"Dr. Ramelan, SH, MH",PRESIDEN KOMISARIS,Ya,466
110556,443,Amir Abadi Jusuf,KOMISARIS,Tidak,467
110557,443,Ken Narotama Hidayatullah,KOMISARIS,Tidak,467
110558,443,Anugerah Pekerti,KOMISARIS,Ya,467
110559,443,Kuntoro Mangkusubroto,KOMISARIS,Ya,467
110560,443,Masli Mulia,KOMISARIS,Tidak,467
110561,443,Hoesen,KOMISARIS,Ya,467
110555,443,Shanti Lasminingsih Poesposoetjipto,KOMISARIS UTAMA,Tidak,467
110566,444,Saor Siagian,KOMISARIS,Ya,468
110567,444,Arief Prasetyo Adi,KOMISARIS,Tidak,468
110568,444,Sony Subrata,KOMISARIS,Tidak,468
110562,444,Rudiantara,KOMISARIS UTAMA,Tidak,468
110563,444,Lydia Silvanna Djaman,KOMISARIS,Tidak,468
110564,444,Nasaruddin Umar,KOMISARIS,Ya,468
110565,444,Yustinus Prastowo,KOMISARIS,Tidak,468
110569,745,Lucia Irawaty Lie,KOMISARIS UTAMA,Tidak,1325
110570,745,I Ketut Widiana,KOMISARIS,Ya,1325
110573,1727,Bambang Suryana,KOMISARIS,Ya,1096
110571,1727,Rachman Sastra,KOMISARIS UTAMA,Tidak,1096
110572,1727,Kihary Angdias,KOMISARIS,Tidak,1096
110574,3364,Intan Magdalena,KOMISARIS UTAMA,Tidak,1234
110575,3364,Monang Tua Sitanggang,KOMISARIS,Ya,1234
110576,3364,Untung Surono,KOMISARIS,Tidak,1234
110577,445,Howen Widjaja,KOMISARIS,Tidak,469
110578,445,Fuganto Widjaja,KOMISARIS UTAMA,Tidak,469
110579,445,Robinson Simbolon,KOMISARIS,Ya,469
110580,445,Ketut Sanjaya,KOMISARIS,Ya,469
110581,445,Dani Lihardja,KOMISARIS,Tidak,469
110582,446,Rizki Indrakusuma,KOMISARIS UTAMA,Tidak,470
110583,446,Erwin Sudjono,KOMISARIS,Ya,470
110584,446,Rizki Indrakusuma,KOMISARIS UTAMA,Tidak,470
110585,446,Erwin Sudjono,KOMISARIS,Ya,470
110591,447,Hendri Rahardja,KOMISARIS,Tidak,472
110586,447,Soetjipto Nagaria,KOMISARIS UTAMA,Tidak,472
110587,447,Hartodjojo Nagaria,KOMISARIS,Tidak,472
110588,447,"Drs. H. Edi Darnadi, M.M",KOMISARIS,Ya,472
110589,447,Ge Lilies Yamin,KOMISARIS,Ya,472
110590,447,Lexy Arie Tumiwa,KOMISARIS,Ya,472
110593,448,"Andi Ruswandi, S.E.",KOMISARIS,Ya,473
110592,448,Wijaya Mulia,KOMISARIS UTAMA,Tidak,473
110595,449,Drs. Joseph Pulo,KOMISARIS,Ya,474
110594,449,Surja Hartono,KOMISARIS UTAMA,Tidak,474
110597,648,Nicholas Thomas Pelliccione,KOMISARIS,Tidak,1181
110596,648,Surjo Luhur Hidajat,KOMISARIS UTAMA,Tidak,1181
110598,648,Santoso Widjojo,KOMISARIS,Ya,1181
110602,451,Haryo Suparmun,KOMISARIS,Ya,476
110601,451,Paulus Utomo,KOMISARIS UTAMA,Tidak,476
110604,1729,Eric Effendy,KOMISARIS,Ya,1152
110603,1729,Yohan Satya,KOMISARIS UTAMA,Tidak,1152
110607,1730,Andy Nugroho Purwohardono,KOMISARIS,Tidak,1162
110605,1730,Eng Liang Tan,KOMISARIS UTAMA,Tidak,1162
110606,1730,Harry Salam,KOMISARIS,Ya,1162
110614,452,"Drs. Dai Bachtiar, S.H.",KOMISARIS,Ya,477
110608,452,Jonathan Tahir,PRESIDEN KOMISARIS,Ya,477
110609,452,"Timothy, Tin, Ching Tang",WAKIL PRESIDEN KOMISARIS,Ya,477
110610,452,Sun Perng Fey,KOMISARIS,Ya,477
110611,452,Ronald Kumalaputra,KOMISARIS,Ya,477
110612,452,Drs. Aryanto Agus Mulyo,KOMISARIS,Ya,477
110613,452,GN Hiang Lin,KOMISARIS,Ya,477
110617,628,Supratman Gunawan,KOMISARIS,Ya,1057
110615,628,Robby Yulianto,KOMISARIS UTAMA,Tidak,1057
110616,628,Lily Marjani Pribadi,KOMISARIS,Tidak,1057
110619,637,HUSNI HERON,KOMISARIS,Ya,1062
110618,637,STEVANO RIZKI ADRANACUS,KOMISARIS UTAMA,Tidak,1062
110620,712,Iriyanti,KOMISARIS UTAMA,Tidak,1292
110621,712,Hery Gunawan Muhamad,KOMISARIS,Tidak,1292
110622,712,Drs. Sulaiman,KOMISARIS,Ya,1292
110625,453,"Tan, Juanto",KOMISARIS,Ya,478
110626,453,Maria Bernadette Lanniwati Wibisono,KOMISARIS,Ya,478
110623,453,Welly,PRESIDEN KOMISARIS,Tidak,478
110624,453,"Subiantara, Bsc",KOMISARIS,Ya,478
110627,608,Mardjoeki Atmadiredja,PRESIDEN KOMISARIS,Tidak,1018
110628,608,Usman Andy,WAKIL PRESIDEN KOMISARIS,Tidak,1018
110629,608,Goh Poh Heng,KOMISARIS,Ya,1018
110633,456,Wijaya Lawrence,KOMISARIS UTAMA,Tidak,481
110634,456,Mohammad Raylan,KOMISARIS,Ya,481
110638,457,"dr. Antonius Indrajana Soediono, SpS.",KOMISARIS,Ya,482
110639,457,H.R. Agung Laksono,KOMISARIS,Tidak,482
110640,457,"Mayjend TNI (Purn) dr Daniel Tjen, Sp.S",KOMISARIS,Tidak,482
110635,457,Jonathan Tahir,KOMISARIS UTAMA,Tidak,482
110636,457,"Dato 'Sri Prof. DR. Tahir, MBA.",WAKIL KOMISARIS UTAMA,Tidak,482
110637,457,"Prof. DR. drg. Melanie Hendriaty Sadono Djamil, M.Biomed. Phd.",KOMISARIS,Ya,482
110642,458,Megawati,KOMISARIS,Tidak,483
110643,458,Liem Konstantinus,KOMISARIS,Ya,483
110641,458,Iwan Setiawan,KOMISARIS UTAMA,Tidak,483
110646,459,BUDHI HARTONO,KOMISARIS,Tidak,484
110644,459,BIANTORO SETIJO,PRESIDEN KOMISARIS,Tidak,484
110645,459,BUDHI SANTOSO ,WAKIL PRESIDEN KOMISARIS,Tidak,484
110649,459,STEPHANUS JUNIANTO,KOMISARIS,Ya,484
110647,459,WYMBO WIDJAKSONO,KOMISARIS,Tidak,484
110648,459,FS BAHARI NUSANTARA,KOMISARIS,Ya,484
110650,460,Edwin Soeryadjaya,PRESIDEN KOMISARIS,Tidak,485
110651,460,Joyce Soeryadjaya Kerr,KOMISARIS,Tidak,485
110652,460,Sidharta Utama,KOMISARIS,Ya,485
110653,460,Anangga Wardhana Roosdiono,KOMISARIS,Ya,485
110654,460,Indra Cahya Uno,KOMISARIS,Tidak,485
110658,461,F. Bedjo Wiantono,KOMISARIS,Tidak,486
110659,461,Irawan Chandra,KOMISARIS,Ya,486
110655,461,Hagianto Kumala ,PRESIDEN KOMISARIS,Ya,486
110656,461,Crescento Hermawan,WAKIL PRESIDEN KOMISARIS,Tidak,486
110657,461,Steen Dahl Poulsen ,KOMISARIS,Tidak,486
110660,462,Bungaran Saragih,KOMISARIS UTAMA,Tidak,487
110661,462,Rimbun Situmorang,KOMISARIS,Tidak,487
110662,462,Hoesen,KOMISARIS,Ya,487
110663,463,Sundjono Suriadi,KOMISARIS UTAMA,Tidak,488
110664,463,Mariah Suriadi,KOMISARIS,Tidak,488
110665,463,Ali Senitro,KOMISARIS,Ya,488
110666,463,Sutomo,KOMISARIS,Ya,488
110667,3391,Suwandi Widjaja,KOMISARIS UTAMA,Tidak,1235
110668,3391,Riswan Wijaya,WAKIL KOMISARIS UTAMA,Tidak,1235
110669,3391,Tan Keng Tong,KOMISARIS,Tidak,1235
110670,3391,Lele Tanjung,KOMISARIS,Tidak,1235
110671,3391,Robby Sumargo,KOMISARIS,Ya,1235
110672,3391,Rudi Ngadiman,KOMISARIS,Ya,1235
110673,464,Yose Rizal Araujo Gotty ,KOMISARIS UTAMA,Tidak,489
110674,464,Bayu Priantoro,KOMISARIS,Ya,489
110676,465,Osbert Kosasih,KOMISARIS,Ya,490
110675,465,Juwita Wijaya,KOMISARIS UTAMA,Tidak,490
110680,466,Dr. Ir. Fadel Muhammad,KOMISARIS UTAMA,Tidak,493
110681,466,"Adrian Rusmana, MBA",KOMISARIS,Tidak,493
110682,467,Wijiasih Cahyasasi,PRESIDEN KOMISARIS,Tidak,494
110683,467,Amiruddin Arris,KOMISARIS,Tidak,494
110684,467,"DR. Saud Usman Nasution, SH. MM. MH.",KOMISARIS,Ya,494
110685,711,Soe To Tie Lin,KOMISARIS UTAMA,Tidak,1291
110686,711,Harry Wiguna,KOMISARIS,Ya,1291
110687,468,Kusmayanto Kadiman,KOMISARIS UTAMA,Ya,495
110688,468,Harry Mozarta Zen,KOMISARIS,Ya,495
110689,468,Eko Santoso Hadiprodjo,KOMISARIS,Tidak,495
110691,609,Sammy T. S. Lalamentik,KOMISARIS,Ya,1048
110692,609,Ruliff Redemptus Sena Susanto,KOMISARIS,Tidak,1048
110693,609,Tomomasa Nishimura,KOMISARIS,Tidak,1048
110690,609,Rheza Reynald Riady Susanto,KOMISARIS UTAMA,Tidak,1048
110694,610,LENNY IMELDA LUKMINTO,KOMISARIS UTAMA,Tidak,1026
110695,610,SRI HETTI TURINANI,KOMISARIS,Ya,1026
110696,5304,Noegroho Hari Hardono,KOMISARIS UTAMA,Tidak,1250
110697,5304,Ir. Yahya Taufik,KOMISARIS,Tidak,1250
110698,5304,Roossusetyo,KOMISARIS,Ya,1250
110701,469,Helen Indrayani,KOMISARIS,Tidak,496
110699,469,Pieter Tika,PRESIDEN KOMISARIS,Tidak,496
110700,469,Muljono Sunaryo,KOMISARIS,Ya,496
110702,1733,Djaja Julia Supena,KOMISARIS UTAMA,Tidak,1130
110703,1733,Rizka Alfrina,KOMISARIS,Ya,1130
110705,611,Alfatiha Baharnuradi,KOMISARIS,Ya,976
110704,611,Alwie Handoyo,KOMISARIS UTAMA,Tidak,976
110713,649,Stanley Setia Atmadja,KOMISARIS,Ya,1185
110706,649,Arif Rachmat,KOMISARIS UTAMA,Tidak,1185
110707,649,Arini Saraswaty Subianto,KOMISARIS,Tidak,1185
110708,649,Toddy Mizaabianto Sugoto,KOMISARIS,Tidak,1185
110709,649,Danny Rachmat,KOMISARIS,Tidak,1185
110710,649,Prof. DR. Ir. Kuntoro Mangkusubroto,KOMISARIS,Tidak,1185
110711,649,Drs. Aridono Sukmanto,KOMISARIS,Ya,1185
110712,649,Ir. Maruli Gultom,KOMISARIS,Ya,1185
110715,470,Yuristy Febriany SE,KOMISARIS,Ya,497
110714,470,Bihar Abdi Solonggahon Tobing,KOMISARIS UTAMA,Tidak,497
110717,471,M. Alfan Baharudin,KOMISARIS,Ya,498
110716,471,Ari Daryata Singgih,KOMISARIS UTAMA,Tidak,498
110718,1808,Anwar Tay,KOMISARIS UTAMA,Tidak,1219
110719,1808,Djoni Tatan,KOMISARIS,Ya,1219
110721,472,Verena Lim,KOMISARIS,Tidak,499
110722,472,Ludovicus Sensi Wondabio,KOMISARIS,Ya,499
110723,472,Heri Sunaryadi,KOMISARIS,Ya,499
110720,472,Edwin Soeryadjaya,PRESIDEN KOMISARIS,Tidak,499
110724,473,Santoso Winata,KOMISARIS,Tidak,500
110725,473,Oey Albert,KOMISARIS,Tidak,500
110726,473,Justinus Aditya Sidharta,KOMISARIS,Ya,500
110727,474,ELLY SOEPONO,PRESIDEN KOMISARIS,Tidak,501
110728,474,TAKASHI YAMAMOTO,KOMISARIS,Tidak,501
110729,474,SATORU AJIOKA,KOMISARIS,Tidak,501
110730,474,DEWA NYOMAN ADNYANA,KOMISARIS,Ya,501
110731,474,WANTINA DHARMAWI,KOMISARIS,Ya,501
110732,475,Shinichiro Koshiba,PRESIDEN KOMISARIS,Tidak,502
110733,475,Lie Harjono,KOMISARIS,Tidak,502
110734,475,Heri Martono,KOMISARIS,Ya,502
110735,475,Ken Nishimura,KOMISARIS,Tidak,502
110736,475,Sanyata Adi Saputra,KOMISARIS,Ya,502
110738,612,Aditya Paruliangui,KOMISARIS,Tidak,1029
110737,612,Achmad Sutjipto,KOMISARIS UTAMA,Ya,1029
110739,613,Willy Widjaja,PRESIDEN KOMISARIS,Tidak,1013
110740,613,Rauf Purnama ,KOMISARIS,Ya,1013
110741,1755,Roesbima Trisoera,KOMISARIS UTAMA,Tidak,1111
110742,1755,Emily Bonosusatya,KOMISARIS,Tidak,1111
110743,1755,Samsul Hidayat,KOMISARIS,Ya,1111
110745,1756,Nunu Nugraha,KOMISARIS,Ya,1148
110744,1756,Sean William Henley,KOMISARIS UTAMA,Tidak,1148
110751,476,HENRY CHRISTIADI,KOMISARIS,Tidak,504
110749,476,HERIAWAN,KOMISARIS,Tidak,504
110750,476,SOFYAN BASIR,KOMISARIS UTAMA,Ya,504
110752,1759,Ivan Ekancono,KOMISARIS UTAMA,Tidak,1100
110753,1759,HENDRIK,KOMISARIS,Ya,1100
110754,477,Syamsir Siregar,PRESIDEN KOMISARIS,Ya,505
110755,477,Afandi Hermawan,KOMISARIS,Tidak,505
110756,477,Muljadi Budiman,KOMISARIS,Tidak,505
110757,477,Thomas Lee,KOMISARIS,Ya,505
110762,478,Harry Pramono,KOMISARIS,Ya,506
110758,478,Meity Tjiptobiantoro,PRESIDEN KOMISARIS,Tidak,506
110759,478,Shinta W. Kamdani,KOMISARIS,Tidak,506
110760,478,Chandra N. Widjaja,KOMISARIS,Tidak,506
110761,478,Hendra Kartasasmita ,KOMISARIS,Ya,506
110765,614,Roy Petrus Chalim,KOMISARIS,Tidak,977
110763,614,Ir. Ngurah Adnyana,KOMISARIS UTAMA,Tidak,977
110764,614,Supandi WS,KOMISARIS,Ya,977
110766,754,Najib Wahab Mauluddin,KOMISARIS UTAMA,Tidak,1334
110767,754,Wijanarko,KOMISARIS,Ya,1334
110768,479,Kwon Younghoon,PRESIDEN KOMISARIS,Tidak,507
110769,479,Choi Jung Sik,KOMISARIS,Ya,507
110770,479,Antonius Hanifah Komala,KOMISARIS,Ya,507
110776,480,Yudo Dwinanda Priaadi,KOMISARIS,Tidak,508
110771,480,M Alfan Baharudin,KOMISARIS UTAMA,Ya,508
110772,480,Sufyan Syarif,KOMISARIS,Tidak,508
110773,480,Rustam Effendi,KOMISARIS,Tidak,508
110774,480,Danny Praditya,KOMISARIS,Tidak,508
110775,480,Agus R Panjaitan,KOMISARIS,Ya,508
110777,481,Soebronto Laras,KOMISARIS UTAMA,Ya,509
110778,481,Shinta Widjaja,KOMISARIS,Tidak,509
110779,481,Rudianto Darmawan Santoso,KOMISARIS,Tidak,509
110780,482,Lim Gunardi Hariyanto,PRESIDEN KOMISARIS,Tidak,510
110781,482,Hendra Surya,KOMISARIS,Ya,510
110788,484,"Saleh Husin , SE, MSi",KOMISARIS UTAMA,Tidak,512
110789,484,Hendra Jaya Kosasih,KOMISARIS,Tidak,512
110790,484,Sukirta Mangku Djaja,KOMISARIS,Tidak,512
110791,484,Andrie Setiawan Yapsir,KOMISARIS,Tidak,512
110792,484,"Drs. Pande Putu Raka, Ma",KOMISARIS,Ya,512
110793,484,"Dr.Ramelan SH,MH",KOMISARIS,Ya,512
110794,484,"DR. Ir. Rizal Affandi Lukman,M.A.",KOMISARIS,Ya,512
110797,3454,Iwa Kartiwa Hudaya,KOMISARIS,Ya,1241
110795,3454,Indracahya Basuki,KOMISARIS UTAMA,Tidak,1241
110796,3454,Widiyanti Putri,KOMISARIS,Tidak,1241
110801,485,Abdi Negara Nurdin,KOMISARIS,Ya,513
110802,485,Marcelino Rumambo Pandin,KOMISARIS,Tidak,513
110803,485,Ismail,KOMISARIS,Tidak,513
110804,485,Rizal Mallarangeng,KOMISARIS,Tidak,513
110805,485,Isa Rachmatarwata,KOMISARIS,Tidak,513
110806,485,Arya Mahendra Sinulingga,KOMISARIS,Tidak,513
110807,485,Silmy Karim ,KOMISARIS,Tidak,513
110798,485,Bambang Permadi Soemantri Brodjonegoro,KOMISARIS UTAMA,Ya,513
110799,485,Wawan Iriawan,KOMISARIS,Ya,513
110800,485,Bono Daru Adji,KOMISARIS,Ya,513
110809,486,Alfred Natsir,KOMISARIS,Ya,514
110810,486,Theo Lekatompessy,KOMISARIS,Ya,514
110808,486,Harto Khusumo,KOMISARIS UTAMA,Tidak,514
110814,488,Bambang Harymurti,KOMISARIS,Tidak,516
110812,488,Goenawan Mohamad,KOMISARIS UTAMA,Tidak,516
110813,488,Ir Leonardi Kusen MBA,KOMISARIS,Ya,516
110815,488, Ir. Kristianto Indrawan MM,KOMISARIS,Tidak,516
110816,488,C Paul Tehusijarana,KOMISARIS,Ya,516
110817,615,Achmad Sutjipto,PRESIDEN KOMISARIS,Ya,1027
110818,615,Andy Raharja,KOMISARIS,Tidak,1027
110820,489,Djamal Attamimi,KOMISARIS,Tidak,517
110821,489,Dr. Ahmad Fuad Rahmany,KOMISARIS,Ya,517
110822,489,"Prof. Bambang Permadi Soemantri Brodjonegoro S.E., M.U.P., Ph.D.",KOMISARIS,Ya,517
110819,489,Bacelius Ruru,KOMISARIS UTAMA,Ya,517
110823,687,Tan Ngo Moy,KOMISARIS UTAMA,Tidak,1267
110824,687,Kukuh Komandoko,KOMISARIS,Ya,1267
110825,616,"Prof. Dr. Sutan Remy Sjahdeini, S.H., FCBArb",KOMISARIS UTAMA,Ya,980
110826,616,Mario Wylliam Waworundeng,KOMISARIS,Ya,980
110827,616,Saut Irianto Rajagukguk,KOMISARIS,Tidak,980
110828,616,Achadiono Nugroho Putranto Utomo,KOMISARIS,Tidak,980
