Id,FkProfileId,Name,Role,Affiliated,IdField
184579,193,Shurish Subbramaniam,DIREKTUR,Ya,202
184580,193,Robin Mailoa,DIREKTUR,Ya,202
184581,193,Andrijanto Muljono,DIREKTUR,Ya,202
184585,1640,Dian Ariyanti Wijaya,DIREKTUR,Tidak,1091
184583,1640,Anita Marta,DIREKTUR UTAMA,Ya,1091
184584,1640,Hartono Santoso,DIREKTUR,Ya,1091
184590,724,Muhammad Nizar Bin Abdul Kader,DIREKTUR,Tidak,1304
184586,724,Jeremy Quek Kay Chun,DIREKTUR UTAMA,Tidak,1304
184587,724,Vicktor Aritonang,DIREKTUR,Tidak,1304
184588,724,Albert Susanto Darmali,DIREKTUR,Tidak,1304
184589,724,Irfan Handoko,DIREKTUR,Tidak,1304
184592,713,Stendy,DIREKTUR,Ya,1293
184591,713,Budi Tjahjadi,DIREKTUR UTAMA,Ya,1293
184594,194,Denny Nandar Haulian,DIREKTUR,Tidak,203
184593,194,Budiawan Lebar,DIREKTUR UTAMA,Tidak,203
184599,195,Yurnalis Ilyas,DIREKTUR,Tidak,204
184595,195,Tetsuro Okano,DIREKTUR UTAMA,Ya,204
184596,195,Gwie Gunadi Gunawan,WAKIL DIREKTUR UTAMA,Ya,204
184597,195,Gwie Gunato Gunawan,DIREKTUR,Ya,204
184598,195,Hadi Sutjipto,DIREKTUR,Ya,204
184602,196,PATRA AZWAR,DIREKTUR,Ya,205
184600,196,IMAN SANTOSO,DIREKTUR,Ya,205
184601,196,HUI YUN,PRESIDEN DIREKTUR,Ya,205
184608,197,YENNY ANDIKA,DIREKTUR,Ya,206
184603,197,Dr. PULUNG PERANGINAGIN,DIREKTUR UTAMA,Ya,206
184604,197,WILLIAM SIMIADI,WAKIL DIREKTUR UTAMA,Ya,206
184605,197,CHRIESTINA IMAYATI HAMIDJAJA PUTRI,DIREKTUR,Ya,206
184606,197,ILDA IMELDA TATANG,DIREKTUR,Ya,206
184607,197,TOMMY DIARY TAN,DIREKTUR,Ya,206
184612,198,R. Utoro,DIREKTUR,Ya,207
184614,198,Paulus Yuniardi,DIREKTUR,Ya,207
184613,198,Suhendra,DIREKTUR,Ya,207
184609,198,Bonifasius,PRESIDEN DIREKTUR,Ya,207
184610,198,Feriwan Sinatra,WAKIL PRESIDEN DIREKTUR,Ya,207
184611,198,Yoghi Nuswantoro,DIREKTUR,Ya,207
184623,199,Sony Sasono Rahmadi,DIREKTUR,Tidak,208
184615,199,Susilo Wonowidjojo,PRESIDEN DIREKTUR,Ya,208
184616,199,Indra Gunawan Wonowidjojo,WAKIL PRESIDEN DIREKTUR,Ya,208
184617,199,Heru Budiman,DIREKTUR,Ya,208
184618,199,Herry Susianto,DIREKTUR,Ya,208
184619,199,Istata Taswin Siddharta,DIREKTUR,Ya,208
184620,199,Andik Wahyudi,DIREKTUR,Ya,208
184621,199,Hamdhany Halim,DIREKTUR,Ya,208
184622,199,Slamet Budiono,DIREKTUR,Ya,208
184627,1641,Roymond,DIREKTUR,Ya,1101
184624,1641,Abednedju Giovano Warani Sangkaeng,PRESIDEN DIREKTUR,Ya,1101
184625,1641,Biplab Kumar Dutta,DIREKTUR,Ya,1101
184626,1641,Fedaus,DIREKTUR,Ya,1101
184630,557,Yoyong,DIREKTUR,Ya,1012
184628,557,Rudolf Parningotan Nainggolan,DIREKTUR UTAMA,Ya,1012
184629,557,Felix Ariodamar,DIREKTUR,Ya,1012
184636,200,Rahmat Hanafi,DIREKTUR,Ya,209
184631,200,Irfan Setiaputra,DIREKTUR UTAMA,Ya,209
184632,200,Salman El Farisy,DIREKTUR,Ya,209
184633,200,Prasetio,DIREKTUR,Ya,209
184634,200,Ade R. Susardi,DIREKTUR,Ya,209
184635,200,Tumpal Manumpak Hutapea,DIREKTUR,Ya,209
184644,201,Jahja,DIREKTUR,Ya,210
184637,201,Sugeng Rahardjo,PRESIDEN DIREKTUR,Ya,210
184638,201,Budhi Santoso Tanasaleh,WAKIL PRESIDEN DIREKTUR,Ya,210
184639,201,Kisyuwono,DIREKTUR,Ya,210
184640,201,Hendra Soerijadi,DIREKTUR,Ya,210
184641,201,Hui Chee Teck ,DIREKTUR,Ya,210
184642,201,Tan Yee Sin,DIREKTUR,Ya,210
184643,201,Ferry Lawrentius Hollen,DIREKTUR,Ya,210
184647,202,Mely,DIREKTUR,Ya,211
184645,202,Sugiono Wiyono Sugialam,DIREKTUR UTAMA,Ya,211
184646,202,Djoko Harijanto,DIREKTUR,Ya,211
184652,1642,Maria Fransiska,DIREKTUR,Ya,1120
184648,1642,Oki Widjaja,DIREKTUR UTAMA,Ya,1120
184649,1642,Suwardi Ngaturi,WAKIL DIREKTUR UTAMA,Ya,1120
184650,1642,Mardani Gunawan,DIREKTUR,Ya,1120
184651,1642,Bambang Gunawan,DIREKTUR,Ya,1120
184662,558,Irvan Pribadi,DIREKTUR,Ya,994
184658,558,Andi Fahrurrozi,DIREKTUR UTAMA,Ya,994
184659,558,Salusra Satria,DIREKTUR,Ya,994
184660,558,Mukhtaris,DIREKTUR,Ya,994
184661,558,Pudjo Sarwoko,DIREKTUR,Ya,994
184663,204,"Iqbal Farabi, S.H., M.H",DIREKTUR,Ya,213
184664,204,"Ali Said, S.E",PRESIDEN DIREKTUR,Ya,213
184665,204,Drs. Danang Kemayan Jati,DIREKTUR,Ya,213
184666,205,Paulus Ridwan Purawinata,PRESIDEN DIREKTUR,Tidak,214
184667,205,Alexandra Yota Dinarwanti,DIREKTUR,Ya,214
184669,206,Ahmad Kodir Jailani Tanjung,DIREKTUR,Ya,215
184668,206,Christian Hastono,DIREKTUR UTAMA,Ya,215
184674,559,Johannes Setiadarma,DIREKTUR,Ya,1052
184670,559,Hardianto Atmadja,DIREKTUR UTAMA,Ya,1052
184671,559,Robert Chandrakelana Adjie,DIREKTUR,Ya,1052
184672,559,Paulus Tedjosutikno,DIREKTUR,Ya,1052
184673,559,Fransiskus Johny Soegiarto,DIREKTUR,Ya,1052
184675,559,Swadheen Sharma,DIREKTUR,Ya,1052
184678,3514,Melissa Siska Juminto,DIREKTUR,Ya,1239
184676,3514,Andre Soelistyo,DIREKTUR UTAMA,Ya,1239
184677,3514,Wei-Jye Jacky Lo,DIREKTUR,Ya,1239
184679,3514,Hans Patuwo,DIREKTUR,Ya,1239
184680,3514,Catherine Hindra Sutjahyo,DIREKTUR,Ya,1239
184681,3514,Nila Marita,DIREKTUR,Ya,1239
184682,3514,Pablo Malay,DIREKTUR,Ya,1239
184685,207,Ahmad Taufik Zaenal,DIREKTUR,Ya,216
184683,207,Arvin F Iskandar,DIREKTUR UTAMA,Ya,216
184684,207,Rudy Kurniawan,DIREKTUR,Ya,216
184688,664,Daniel Gunawan,DIREKTUR,Ya,1201
184686,664,Karnadi Margaka,DIREKTUR UTAMA,Ya,1201
184687,664,Suriawati Tamin,DIREKTUR,Ya,1201
184692,751,Lili Solihah,DIREKTUR,Tidak,1331
184691,751,Agus Susanto,DIREKTUR UTAMA,Ya,1331
184697,209,Tan Enk Ee,DIREKTUR,Ya,219
184693,209,Tetty Lanawati Gozali,DIREKTUR,Ya,219
184694,209,Bustomi Usman,DIREKTUR,Ya,219
184695,209,Tan Kurniawan Sutandar,DIREKTUR,Ya,219
184696,209,Sean Gustav Standish Hughes,PRESIDEN DIREKTUR,Ya,219
184700,210,Jones Manulang ,DIREKTUR,Ya,220
184698,210,Mastan Singh ,DIREKTUR UTAMA,Ya,220
184699,210,Octavianus Wenas ,DIREKTUR,Ya,220
184702,733,Pitoyo Adi Kriswanto,DIREKTUR,Ya,1313
184703,733,Yohana Puspita,DIREKTUR,Ya,1313
184701,733,Ronny Senjaya,DIREKTUR UTAMA,Ya,1313
184705,668,Dandun Widodo,DIREKTUR,Ya,1205
184704,668,Tammy Meidharma,DIREKTUR UTAMA,Ya,1205
184707,678,Michael Utomo,DIREKTUR,Ya,1258
184706,678,Andreas Utomo,DIREKTUR UTAMA,Ya,1258
184711,211,Suherman Anggawinata,DIREKTUR,Tidak,221
184708,211,Paulus Indra Intan,DIREKTUR UTAMA,Ya,221
184709,211,Dedy Ismunandar Soetiarto,DIREKTUR,Ya,221
184710,211,Anita,DIREKTUR,Ya,221
184715,212,Yongki Tedja,DIREKTUR,Tidak,222
184712,212,Kreisna Dewantara Gozali,PRESIDEN DIREKTUR,Ya,222
184713,212,Andrew Michael Vincent ,DIREKTUR,Ya,222
184714,212,Jamal Rosyidin Hakki ,DIREKTUR,Ya,222
184717,213,Sigit Suprih Hartono,DIREKTUR,Ya,223
184716,213,Piter Rasiman,DIREKTUR UTAMA,Ya,223
184721,663,Rickie,DIREKTUR,Ya,1200
184718,663,Jayanti Sari,DIREKTUR UTAMA,Ya,1200
184719,663,Soma Ariyaka,DIREKTUR,Ya,1200
184720,663,Laorentina Devi,DIREKTUR,Ya,1200
184723,734,Agung Prabowo,DIREKTUR,Ya,1314
184722,734,Saipul Bahri,DIREKTUR UTAMA,Ya,1314
184727,721,Juliana,DIREKTUR,Ya,1301
184724,721,Louis Hans Laurence,DIREKTUR UTAMA,Ya,1301
184725,721,Ester Susiana,DIREKTUR,Ya,1301
184726,721,Jane Joe Laurence,DIREKTUR,Ya,1301
184732,4867,Andre Ristanto,DIREKTUR,Tidak,1254
184728,4867,Andrew Kam,DIREKTUR UTAMA,Ya,1254
184729,4867,Dillon Cosmas,DIREKTUR,Ya,1254
184730,4867,Rita,DIREKTUR,Tidak,1254
184731,4867,Ian Morris Budiman,DIREKTUR,Tidak,1254
184735,214,Budi Tjahja Halim,DIREKTUR UTAMA,Ya,224
184733,214,Rizalsyah Riezky,DIREKTUR,Ya,224
184734,214,Josephin Regina Dameria Sambajon,DIREKTUR,Ya,224
184738,1645,Ferdiana Tjahyadi,DIREKTUR,Ya,1097
184736,1645,Edwin Hosan,DIREKTUR UTAMA,Ya,1097
184737,1645,Steven Thenu,DIREKTUR,Ya,1097
184741,215,Desveny Sibuea,DIREKTUR,Tidak,225
184739,215,Enrico Haryono,DIREKTUR UTAMA,Ya,225
184740,215,Albert Januar Hidjaja,DIREKTUR,Ya,225
184744,560,Yulisar Khiat,DIREKTUR,Ya,1020
184745,560,Aristo Sungkono Setiawidjaja,DIREKTUR,Tidak,1020
184742,560,Hasmoro,DIREKTUR UTAMA,Ya,1020
184743,560,Binsar Parasian Simorangkir,DIREKTUR,Ya,1020
184747,561,Andre Franklin Sahelangi,DIREKTUR,Tidak,1009
184746,561,Edwin Widjaja,DIREKTUR UTAMA,Ya,1009
184752,216,Hendy,DIREKTUR,Ya,226
184750,216,Kalani Naresh Kumar,DIREKTUR,Ya,226
184751,216,Dina Sandri Fani,DIREKTUR,Ya,226
184749,216,Hadrianus Wahyu Trikusumo,DIREKTUR,Ya,226
184753,216,Man Kit Lee ,DIREKTUR,Ya,226
184748,216,Ingemar Patrik Lindvall,PRESIDEN DIREKTUR,Ya,226
184759,217,Dwi Swasono,DIREKTUR,Ya,227
184760,217,Toshitaka Uchida,DIREKTUR,Ya,227
184761,217,Makoto Sorimachi,DIREKTUR,Ya,227
184762,217,Yoshendri,DIREKTUR,Ya,227
184754,217,Ir Djonggi TP. Gultom,PRESIDEN DIREKTUR,Ya,227
184755,217,Yasumasa Zaizen,DIREKTUR,Ya,227
184756,217,Nobuyasu Hagiwara,DIREKTUR,Ya,227
184757,217,Teru Karahashi,DIREKTUR,Ya,227
184758,217,Katsunari Mugishima,DIREKTUR,Ya,227
184767,719,Stanley Qiu,DIREKTUR,Ya,1299
184763,719,Hersan Qiu,DIREKTUR UTAMA,Ya,1299
184764,719,Hermansyah,DIREKTUR,Ya,1299
184765,719,Jaya Angdika,DIREKTUR,Tidak,1299
184766,719,Rudi Santoso,DIREKTUR,Tidak,1299
184769,218,M. Arief Budiman,DIREKTUR,Ya,228
184768,218,Tonny Aulia Achmad,DIREKTUR UTAMA,Ya,228
184773,562,Jodi Pujiyono Susanto,DIREKTUR,Ya,1049
184770,562,Muhamad Kuncoro ,DIREKTUR UTAMA,Ya,1049
184771,562,Pratama Girindra Wirawan,DIREKTUR,Ya,1049
184772,562,Muhamad Ade Kurniawan ,DIREKTUR,Ya,1049
184780,219,Sergio Colarusso,DIREKTUR,Ya,229
184774,219,Vasileios Gkatzelis,PRESIDEN DIREKTUR,Ya,229
184775,219,Francisca Rahardja,DIREKTUR,Ya,229
184776,219,Elvira Lianita,DIREKTUR,Ya,229
184777,219,The Ivan Cahyadi,DIREKTUR,Ya,229
184778,219,Dina Lombardi,DIREKTUR,Ya,229
184779,219,Sharmen Karthigasu,DIREKTUR,Ya,229
184783,563,MULIATI,DIREKTUR,Ya,986
184781,563,SUKARTO BUJUNG,DIREKTUR UTAMA,Ya,986
184782,563,SUKAKING BUJUNG,DIREKTUR,Ya,986
184784,563,BUDIMAN SUSILO,DIREKTUR,Ya,986
184787,220,Ikhwan Raiz Syaputra,DIREKTUR,Tidak,230
184785,220,Bayu Widia Prakoso,DIREKTUR UTAMA,Ya,230
184786,220,"Ardi Syofyan, SE. M.Ak. Ak.",DIREKTUR,Ya,230
184789,1646,Suryadi,WAKIL DIREKTUR UTAMA,Ya,1163
184790,1646,Rio Handono ,DIREKTUR,Ya,1163
184788,1646,Velliana Tanaya,DIREKTUR UTAMA,Ya,1163
184795,1785,Muhammad Sukri,DIREKTUR,Ya,1188
184791,1785,Kevin Jong,DIREKTUR UTAMA,Ya,1188
184792,1785,Ir. Nathan Octavian Wangsadirdja,DIREKTUR,Ya,1188
184793,1785,Rusli Djuhana,DIREKTUR,Ya,1188
184794,1785,Adrianus Eka Putra,DIREKTUR,Ya,1188
184796,221,Erwin Wijaya,DIREKTUR,Tidak,231
184797,221,Tubagus Yudi Yuniardi,DIREKTUR UTAMA,Ya,231
184799,1648,"Anke Krishna Bachtiar, SE",DIREKTUR,Ya,1075
184798,1648,Christofer Wibisono,DIREKTUR UTAMA,Ya,1075
184801,564,Ong Deny,DIREKTUR,Ya,983
184800,564,Sandra Sunanto,DIREKTUR UTAMA,Ya,983
184802,564,Cuncun Muliawan,DIREKTUR,Ya,983
184805,222,Hadi Tanjaya,DIREKTUR,Tidak,232
184803,222,Ray Antonio Gunara,DIREKTUR UTAMA,Ya,232
184804,222,Kenneth Scott Andrew Thompson,DIREKTUR,Ya,232
184811,223,Leader Dermawan Soli Daeli,DIREKTUR,Ya,233
184806,223,Suryo Eko Hadianto,PRESIDEN DIREKTUR,Ya,233
184807,223,Henry Suparman,WAKIL PRESIDEN DIREKTUR,Ya,233
184808,223,A Wishnu Handoyono,WAKIL PRESIDEN DIREKTUR,Ya,233
184809,223,Kushindrarto,DIREKTUR,Ya,233
184810,223,Santi Paramita,DIREKTUR,Ya,233
184822,224,Petrus Halim,DIREKTUR,Ya,235
184825,3899,Chandra Adhi Pradana,DIREKTUR,Ya,1244
184823,3899,Edi Nugroho,DIREKTUR UTAMA,Ya,1244
184824,3899,Eka Ruli Afriawan,DIREKTUR,Ya,1244
184828,225,Handra Karnadi,DIREKTUR,Ya,236
184826,225,Andrie Tjioe,DIREKTUR UTAMA,Ya,236
184827,225,Jozef Ignasius Munaba,DIREKTUR,Ya,236
184829,226,Anthoni Salim,DIREKTUR UTAMA,Ya,237
184830,226,Axton Salim,DIREKTUR,Ya,237
184831,226,Tjhie Tje Fie (Thomas Tjhie),DIREKTUR,Ya,237
184832,226,Taufik Wiraatmadja,DIREKTUR,Ya,237
184833,226,Joedianto Soejonopoetro,DIREKTUR,Ya,237
184834,226,Hendra Widjaja,DIREKTUR,Ya,237
184835,226,Suaimi Suriady,DIREKTUR,Ya,237
184836,226,Mark Julian Wakeford,DIREKTUR,Ya,237
184837,226,Sulianto Pratama,DIREKTUR,Ya,237
184838,226,Tio Eddy Hariyanto,DIREKTUR,Ya,237
184839,226,In She,DIREKTUR,Ya,237
184842,227,ADIK PRASODJO,DIREKTUR,Ya,238
184840,227,OCTAVIANUS KUNTJORO,DIREKTUR,Ya,238
184841,227,PUTU AGUNG PRIANTA,PRESIDEN DIREKTUR,Ya,238
184844,672,Yusuf Nur Fauzan,DIREKTUR,Ya,1209
184843,672,Eko Desriyanto,DIREKTUR UTAMA,Ya,1209
184851,228,Dwijanto,DIREKTUR,Ya,822
184848,228,Febyan,PRESIDEN DIREKTUR,Ya,822
184849,228,Heribertus Herry Putranto,DIREKTUR,Ya,822
184850,228,Albertus Gunawan,DIREKTUR,Ya,822
184855,1651,Takuji Okamoto,DIREKTUR,Ya,1117
184852,1651,Heffy Hartono,DIREKTUR UTAMA,Ya,1117
184853,1651,Ang Andri Pribadi,DIREKTUR,Ya,1117
184854,1651,Setiawan Tjutju,DIREKTUR,Ya,1117
184860,1652,Agus Prasetyono,DIREKTUR,Ya,1115
184856,1652,Oei Harry Fong Jaya,PRESIDEN DIREKTUR,Ya,1115
184857,1652,Leman Suti,DIREKTUR,Ya,1115
184858,1652,Ineke Kartika Dewi,DIREKTUR,Ya,1115
184859,1652,Muhammad Ishaq,DIREKTUR,Ya,1115
184865,229,VERA SUTIDJAN,DIREKTUR,Tidak,240
184861,229,ANTONIUS MUHARTOYO,DIREKTUR UTAMA,Ya,240
184862,229,MASANOBU OJIMA,DIREKTUR,Ya,240
184863,229,YO KUBOTA,DIREKTUR,Ya,240
184864,229,HIROAKI EMOTO,DIREKTUR,Ya,240
184867,230,KWEE JEN PING (YENNY WIJAYA),DIREKTUR,Tidak,242
184866,230,SUSANTI HIDAYAT,DIREKTUR UTAMA,Ya,242
184869,231,ERWAN DWIYANSYAH,DIREKTUR,Ya,243
184868,231,TEUKU JOHAS RAFFLI,PRESIDEN DIREKTUR,Ya,243
184871,1654,Treddy Susanto,DIREKTUR,Ya,1132
184870,1654,Johan Rose,DIREKTUR UTAMA,Ya,1132
184876,232,Suprapto,DIREKTUR,Ya,244
184872,232,Sigetoshi Sasaki,DIREKTUR UTAMA,Ya,244
184873,232,Sulim Herman Limbono,WAKIL DIREKTUR UTAMA,Ya,244
184874,232,Hiroshi Shikata,DIREKTUR,Ya,244
184875,232,Osamu Okamoto,DIREKTUR,Ya,244
184879,233,Josef Utamin,DIREKTUR,Ya,245
184880,233,Alex Sutisna,DIREKTUR,Ya,245
184881,233,Evensius Go,DIREKTUR,Ya,245
184877,233,Jusak Kertowidjojo,DIREKTUR UTAMA,Ya,245
184878,233,Santiago Soriano Navarro,DIREKTUR,Ya,245
184885,234,Toshiro Mizutani,DIREKTUR,Tidak,246
184882,234,Jusak Kertowidjojo,DIREKTUR UTAMA,Ya,246
184883,234,Gunawan (Gunawan Effendi),WAKIL DIREKTUR UTAMA,Ya,246
184884,234,Andrew Nasuri,DIREKTUR,Ya,246
184891,235,Lisan,DIREKTUR,Ya,247
184886,235,Janto Salim,DIREKTUR,Ya,247
184887,235,David Herman Liasdanu,DIREKTUR,Ya,247
184892,235,Phillip Tjipto,DIREKTUR,Ya,247
184888,235,Haryanto Tjiptodihardjo,DIREKTUR UTAMA,Ya,247
184889,235,Sugiarto Romeli,DIREKTUR,Ya,247
184890,235,Wira Yuwana,DIREKTUR,Ya,247
184896,236,Kamelia Faisal,DIREKTUR,Ya,248
184893,236,Agus Heru Darjono,DIREKTUR UTAMA,Ya,248
184894,236,Ariesta Krisnawan,DIREKTUR,Ya,248
184895,236,Jejen Nugraha,DIREKTUR,Ya,248
184901,237,Cahyadi Salim ,DIREKTUR,Tidak,249
184897,237,Alim Markus,PRESIDEN DIREKTUR,Tidak,249
184898,237,Alim Mulia Sastra,DIREKTUR,Tidak,249
184899,237,Alim Prakasa,DIREKTUR,Tidak,249
184900,237,Wibowo Suryadinata,DIREKTUR,Tidak,249
184902,565,Sujaka Lays,PRESIDEN DIREKTUR,Ya,250
184903,565,Alycius Hendry,DIREKTUR,Tidak,250
184904,238,Tazran Tanmizi,DIREKTUR UTAMA,Ya,251
184905,238,Sondy Ardy,DIREKTUR,Tidak,251
184911,239,Robert Matthew Cherevaty,DIREKTUR,Ya,252
184906,239,Febriany Eddy,PRESIDEN DIREKTUR,Ya,252
184907,239,Adriansyah Chaniago,WAKIL PRESIDEN DIREKTUR,Ya,252
184908,239,Bernardus Irmanto,DIREKTUR,Ya,252
184909,239,Vinicius Mendes Ferreira,DIREKTUR,Ya,252
184910,239,Abu Ashar,DIREKTUR,Ya,252
184920,240,Hendra Widjaja,DIREKTUR,Ya,253
184912,240,Anthoni Salim,DIREKTUR UTAMA,Ya,253
184913,240,Franciscus Welirang,DIREKTUR,Ya,253
184914,240,Axton Salim,DIREKTUR,Ya,253
184915,240,Tjhie Tje Fie (Thomas Tjhie),DIREKTUR,Ya,253
184916,240,Taufik Wiraatmadja,DIREKTUR,Ya,253
184917,240,Alamsyah,DIREKTUR,Ya,253
184918,240,Moleonoto (Paulus Moleonoto,DIREKTUR,Ya,253
184919,240,Joedianto Soejonopoetro,DIREKTUR,Ya,253
184921,240,Tan Suzi Indriani,DIREKTUR,Ya,253
184922,240,Tan Elly,DIREKTUR,Ya,253
184924,1655,Nevin Soemedi,DIREKTUR,Tidak,1124
184923,1655,Leslie Soemedi,DIREKTUR UTAMA,Tidak,1124
184926,241,Anupam Agrawal,DIREKTUR,Ya,254
184925,241,V S Baldwa,PRESIDEN DIREKTUR,Ya,254
184931,242,ANDRIYAS,DIREKTUR,Tidak,255
184927,242,WIRANTO NURHADI,DIREKTUR UTAMA,Ya,255
184928,242,LIOE CU LING,WAKIL DIREKTUR UTAMA,Tidak,255
184929,242,BOB BUDIONO,DIREKTUR,Tidak,255
184930,242,TEDDY LIMYANTO,DIREKTUR,Tidak,255
184933,243,Mohd Sofian Jaafar,DIREKTUR,Tidak,256
184932,243,Harun Bin Halim Rasip,DIREKTUR UTAMA,Ya,256
184937,244,Purbaja Pantja,DIREKTUR,Ya,257
184938,244,Kamen Kamenov Palatov,DIREKTUR,Ya,257
184934,244,M. Arsjad Rasjid P.M.,DIREKTUR UTAMA,Ya,257
184935,244,Azis Armand,WAKIL DIREKTUR UTAMA,Ya,257
184936,244,Retina Rosabai,DIREKTUR,Ya,257
184940,245,Suhendra Wiriadinata,WAKIL PRESIDEN DIREKTUR,Ya,258
184941,245,Didi Harsa Tanaja / Didi Harsa,DIREKTUR,Ya,258
184943,245,Lioe Djohan,DIREKTUR,Ya,258
184944,245,Agustian Rachmansjah Partawidjaja,DIREKTUR,Ya,258
184945,245,"Heri Santoso ,Liem",DIREKTUR,Ya,258
184942,245,Kurniawan Yuwono,DIREKTUR,Ya,258
184939,245,Hendra Jaya Kosasih,PRESIDEN DIREKTUR,Ya,258
184950,1656,Kim Kwang Shin,DIREKTUR,Ya,1095
184946,1656,Jaehyuk Choi,DIREKTUR UTAMA,Ya,1095
184947,1656,Suhendra Setiadi,DIREKTUR,Ya,1095
184948,1656,Victor Seng Hyeok Choi,DIREKTUR,Ya,1095
184949,1656,Wonhyuk Choi,DIREKTUR,Ya,1095
184955,246,Handoyo Soedirdja,DIREKTUR,Ya,259
184951,246,Andy Kasih,DIREKTUR UTAMA,Ya,259
184952,246,Christina Harapan,WAKIL DIREKTUR UTAMA,Ya,259
184953,246,Indra Sintung Budianto,DIREKTUR,Ya,259
184954,246,Indrastomo Nugroho,DIREKTUR,Tidak,259
184959,247,Surina,DIREKTUR,Ya,260
184956,247,Anthony Prabowo Susilo,PRESIDEN DIREKTUR,Ya,260
184957,247,Patrick Santosa Rendradjaja,DIREKTUR,Ya,260
184958,247,Djatikesumo Subagio,DIREKTUR,Ya,260
184961,566,ADREANUS TATANG,DIREKTUR,Ya,1011
184960,566,EDDY PURWANTO WINATA,DIREKTUR UTAMA,Ya,1011
184966,248,Monang Simatupang,DIREKTUR,Tidak,261
184962,248,Venkateshwarlu Cheruku,DIREKTUR UTAMA,Tidak,261
184963,248,Jandres Halomoan Silalahi,DIREKTUR,Tidak,261
184964,248,"Anwar Lawden, SH",DIREKTUR,Tidak,261
184965,248,Tee Teong Beng,DIREKTUR,Tidak,261
184968,249,Willianto Febriansa,DIREKTUR,Ya,262
184967,249,Petrus Halim,DIREKTUR UTAMA,Ya,262
184970,250,Kevin Wong,DIREKTUR,Ya,263
184969,250,Joe Marco Lesmana,DIREKTUR UTAMA,Ya,263
184973,251,Hasan Imer,DIREKTUR,Ya,264
184974,251,Troy Dartojo Soputro,DIREKTUR,Ya,264
184975,251,David Jonathan Clarke,DIREKTUR,Ya,264
184976,251,Oey Marcos,DIREKTUR,Ya,264
184977,251,Holger Morch,DIREKTUR,Ya,264
184971,251,Christian Kartawijaya,DIREKTUR UTAMA,Ya,264
184972,251,Benny Setiawan Santoso,WAKIL DIREKTUR UTAMA,Ya,264
184982,1789,Aan Andriani Sutrisno,DIREKTUR,Ya,1193
184981,1789,Darmadi Darmawangsa,DIREKTUR UTAMA,Ya,1193
184986,567,KOSONG,DIREKTUR,Ya,1031
184983,567,SUGENG MULYADI,DIREKTUR UTAMA,Ya,1031
184984,567,BAGUS DWIPOYONO,DIREKTUR,Ya,1031
184985,567,SUMARNO,DIREKTUR,Ya,1031
184988,568,MUHAMMAD IQBAL,DIREKTUR,Ya,1005
184989,568,REINI DELFIANTI,DIREKTUR,Ya,1005
184987,568,SHANTI PURUHITA,DIREKTUR UTAMA,Ya,1005
184996,253,Gordon Giang Zhao-Yu ,DIREKTUR,Ya,266
184990,253,Henry Halim ,PRESIDEN DIREKTUR,Ya,266
184991,253,Jeffrey Halim,WAKIL PRESIDEN DIREKTUR,Ya,266
184992,253,Leo Firdaus,DIREKTUR,Ya,266
184993,253,Alexandra Bustami,DIREKTUR,Ya,266
184994,253,Sugianto Effendi,DIREKTUR,Ya,266
184995,253,Yenni Meilina Lie,DIREKTUR,Ya,266
184998,1802,Kemas Najiburrahman Awal,DIREKTUR,Ya,1223
184997,1802,Syahmenan,DIREKTUR UTAMA,Ya,1223
185003,1658,Tito Abdullah,DIREKTUR,Ya,1089
184999,1658,Ade Tjendra,DIREKTUR UTAMA,Ya,1089
185000,1658,Hari Susanto,DIREKTUR,Ya,1089
185001,1658,Vera Tanamihardja,DIREKTUR,Ya,1089
185002,1658,Herman Kusno,DIREKTUR,Ya,1089
185004,1658,Adita Widyansari,DIREKTUR,Ya,1089
185005,1658,Endang Mayawati,DIREKTUR,Ya,1089
185006,1658,Henry Wijadi,DIREKTUR,Ya,1089
185010,1659,Hendry Herman,DIREKTUR,Ya,1106
185007,1659,Heru Firdausi Syarif,DIREKTUR UTAMA,Ya,1106
185008,1659,Dodi Nurzani,DIREKTUR,Ya,1106
185009,1659,Nanan Menanta Lasahido,DIREKTUR,Ya,1106
185011,718,Gusti Ngurah Komang Panji Pramana,DIREKTUR UTAMA,Ya,1298
185012,718,Fajar Indrayanto D,DIREKTUR,Ya,1298
185013,718,Piki Purwanto,DIREKTUR,Ya,1298
185014,718,Hendri,DIREKTUR,Ya,1298
185015,718,Wilson Tan,DIREKTUR,Ya,1298
185017,701,Budiharto,DIREKTUR,Ya,1281
185016,701,Asrullah,DIREKTUR UTAMA,Ya,1281
185021,254,Irsyad Sahroni,DIREKTUR,Ya,267
185023,254,Ritesh Kumar Singh,DIREKTUR,Ya,267
185018,254,Vikram Sinha,DIREKTUR UTAMA,Ya,267
185019,254,Lee Chi Hung,DIREKTUR,Ya,267
185020,254,Muhammad Buldansyah,DIREKTUR,Ya,267
185024,254,Ahmad Zulfikar,DIREKTUR,Ya,267
185022,254,Cheung Kwok Tung,DIREKTUR,Ya,267
185029,255,Ibnu Susanto,DIREKTUR UTAMA,Ya,268
185025,255,Tedja Sukmana Hudianto,WAKIL DIREKTUR UTAMA,Ya,268
185026,255,Tikman Utomo,DIREKTUR,Ya,268
185027,255,Soediarto Soerjoprahono,DIREKTUR,Ya,268
185028,255,"The, Hanny Purnomo",DIREKTUR,Ya,268
185031,1660,Andre Martinus,DIREKTUR,Ya,1084
